Filename,Foldername,"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
ALS_SA_BGA_DATA_6695264.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695264","Salt Creek Outlet",9/9/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales",448.00,"0.8958"
ALS_SA_BGA_DATA_6695264.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695264","Salt Creek Outlet",9/9/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",348.00,"0.1742"
ALS_SA_BGA_DATA_6695264.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695264","Salt Creek Outlet",9/9/2020 0:00:00,"DINOPHYCEAE","Peridiniales",50.00,"0.2488"
ALS_SA_BGA_DATA_6695264.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695264","Salt Creek Outlet",9/9/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",7963.00,"0.6370"
ALS_SA_BGA_DATA_6695264.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695264","Salt Creek Outlet",9/9/2020 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",50.00,"0.0049"
ALS_SA_BGA_DATA_6695264.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695264","Salt Creek Outlet",,"TOTAL_ALGAE",,560348.00,"17.839"
ALS_SA_BGA_DATA_6695264.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695264","Salt Creek Outlet",,"TOTAL_POTENTIALLY_TOXIC_BGA",,239.00,"0.0041"
ALS_SA_BGA_DATA_6695264.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695264","Salt Creek Outlet",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Amphora",48.00,"0.0241"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",3532.00,"1.4129"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales",48.00,"0.0145"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",14033.00,"1.8523"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",97.00,"0.0241"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",113229.00,"6.7937"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"CHRYSOPHYCEAE","Other Chrysophyceae",97.00,"0.0338"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",968.00,"0.3096"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"CYANOPHYCEAE","Leptolyngbya",139.00,"0.0003"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"CYANOPHYCEAE","Planktolyngbya",1210.00,"0.0046"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",391948.00,"2.0577"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"DINOPHYCEAE","Dinoflagellates",194.00,"3.8710"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales",435.00,"0.8710"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",532.00,"0.2661"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"DINOPHYCEAE","Peridiniales",97.00,"0.4838"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",9/9/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",435.00,"0.0348"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",,"TOTAL_ALGAE",,527043.00,"18.055"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
ALS_SA_BGA_DATA_6695265.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695265","1.8km West of Salt Creek",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Amphora",49.00,"0.0244"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Entomoneis",49.00,"0.0488"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0683"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",2441.00,"0.9765"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",293.00,"0.0735"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",12207.00,"1.6113"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",189453.00,"11.367"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"CHLOROPHYCEAE","Selenastrum",49.00,"0.0122"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",537.00,"0.1718"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"CYANOPHYCEAE","Planktolyngbya",1758.00,"0.0066"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",404297.00,"2.1225"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"DINOPHYCEAE","Dinoflagellates",49.00,"0.9765"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales",146.00,"0.2929"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",342.00,"0.1709"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"DINOPHYCEAE","Peridiniales",49.00,"0.2441"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",537.00,"0.0429"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",9/9/2020 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",146.00,"0.0146"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",,"TOTAL_ALGAE",,612451.00,"18.225"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
ALS_SA_BGA_DATA_6695266.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695266","3.2km Sth of Salt Creek",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Centrales",340.00,"0.0680"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0680"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales",2.00,"0.0005"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",3547.00,"0.4681"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",340.00,"0.0850"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",389.00,"0.0233"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"CHLOROPHYCEAE","Selenastrum",146.00,"0.0364"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",49.00,"0.0155"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"CYANOPHYCEAE","Planktolyngbya",583.00,"0.0022"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",19823.00,"0.1040"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"DINOPHYCEAE","Dinoflagellates",2.00,"0.0388"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",1312.00,"0.1049"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",9/9/2020 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",97.00,"0.0097"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",,"TOTAL_ALGAE",,26728.00,"1.0371"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
ALS_SA_BGA_DATA_6695267.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\30_9_2020,"ALS MELB","20-42534"," 6695267","Tilley Swamp Drain U/S",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Centrales",49.00,"0.0098"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",4.00,"0.0007"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0685"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",49.00,"0.0195"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0146"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmus",245.00,"0.0323"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",196.00,"0.0489"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",1078.00,"0.0646"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Closterium",6.00,"0.0242"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Crucigenia",7837.00,"0.2351"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Dictyosphaerium",2155.00,"0.0431"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Didymocystis",196.00,"0.0080"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Dimorphococcus",196.00,"0.0039"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Eremosphaera",10.00,"0.0068"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Hyaloraphidium",147.00,"0.1102"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Lagerheimia",196.00,"0.0979"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Monoraphidium",2.00,"0.0017"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Oocystis",14303.00,"4.2907"
ALS_SA_BGA_DATA_6695249.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\September\8_9_2020,"ALS MELB","20-42534"," 6695249","Murray Mouth",9/9/2020 0:00:00,"CHLOROPHYCEAE","Pediastrum",392.00,"0.0235"
