ISOTIME,Flow_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5
27/09/1999 00:00,0,8.64765,13.44956301,0,0,0,1,0
28/09/1999 00:00,0,8.64765,13.44956301,0,0,0,1,0
29/09/1999 00:00,0,8.64765,13.44956301,0,0,0,1,0
30/09/1999 00:00,0,6.3954,13.44956301,0,0,0,1,0
01/10/1999 00:00,0.91712433,6.40255,11.1764757,0,0,0,1,0
02/10/1999 00:00,0.912293836,6.3888,11.1764757,0,0,0,1,0
03/10/1999 00:00,0.921246174,6.3811,11.1764757,0,0,0,1,0
04/10/1999 00:00,0.926314958,6.3767,11.1764757,0,0,0,1,0
05/10/1999 00:00,0.929188811,6.37725,11.1764757,0,0,0,1,0
06/10/1999 00:00,0.929104572,7.01635,11.1764757,0,0,0,1,0
07/10/1999 00:00,0.507781036,8.64765,11.1764757,0,0,0,1,0
08/10/1999 00:00,0,8.64765,11.1764757,0,0,0,1,0
09/10/1999 00:00,0,7.52345,11.1764757,0,0,0,1,0
10/10/1999 00:00,0.173412119,7.61805,11.1764757,0,0,0,1,0
11/10/1999 00:00,0.111000875,8.64765,11.1764757,0,0,0,1,0
12/10/1999 00:00,0,7.39695,11.1764757,0,0,0,1,0
13/10/1999 00:00,0.256775797,8.64765,11.1764757,0,0,0,1,0
14/10/1999 00:00,0,8.64765,11.1764757,0,0,0,1,0
15/10/1999 00:00,0.006962191,8.64765,11.1764757,0,0,0,1,0
16/10/1999 00:00,0.000413034,8.64765,11.1764757,0,0,0,1,0
17/10/1999 00:00,0.001122213,8.64765,11.1764757,0,0,0,1,0
18/10/1999 00:00,0.001103261,8.64765,11.1764757,0,0,0,1,0
19/10/1999 00:00,0.001811499,8.64765,11.1764757,0,0,0,1,0
20/10/1999 00:00,0,8.64765,11.1764757,0,0,0,1,0
21/10/1999 00:00,0.000610854,8.64765,11.1764757,0,0,0,1,0
22/10/1999 00:00,0.001106454,8.64765,11.1764757,0,0,0,1,0
23/10/1999 00:00,0.000610854,8.64765,11.1764757,0,0,0,1,0
24/10/1999 00:00,0.000607639,8.64765,11.1764757,0,0,0,1,0
25/10/1999 00:00,0.000607639,7.65215,11.1764757,0,0,0,1,0
26/10/1999 00:00,0.088307731,8.64765,11.1764757,0,0,0,1,0
27/10/1999 00:00,0.000607639,8.64765,11.1764757,0,0,0,1,0
28/10/1999 00:00,0.000607639,8.64765,11.1764757,0,0,0,1,0
29/10/1999 00:00,0.000604424,8.64765,11.1764757,0,0,0,1,0
30/10/1999 00:00,0.000604424,8.64765,11.1764757,0,0,0,1,0
31/10/1999 00:00,0.000604424,7.66315,11.1764757,0,0,0,1,0
01/11/1999 00:00,0.081357102,7.66315,11.3865356,0,0,0,1,0
02/11/1999 00:00,0.081202295,7.66755,11.3865356,0,0,0,1,0
03/11/1999 00:00,0.078167165,7.6582,11.3865356,0,0,0,1,0
04/11/1999 00:00,0.084452351,7.64665,11.3865356,0,0,0,1,0
05/11/1999 00:00,0.092169251,7.64115,11.3865356,0,0,0,1,0
06/11/1999 00:00,0.095843767,7.6637,11.3865356,0,0,0,1,0
07/11/1999 00:00,0.080858027,7.66535,11.3865356,0,0,0,1,0
08/11/1999 00:00,0.079815712,7.66095,11.3865356,0,0,0,1,0
09/11/1999 00:00,0.082777713,7.6714,11.3865356,0,0,0,1,0
10/11/1999 00:00,0.075941239,7.678,11.3865356,0,0,0,1,0
11/11/1999 00:00,0.071442322,7.6846,11.3865356,0,0,0,1,0
12/11/1999 00:00,0.066962999,7.6835,11.3865356,0,0,0,1,0
13/11/1999 00:00,0.06767222,7.68075,11.3865356,0,0,0,1,0
14/11/1999 00:00,0.069705757,7.6791,11.3865356,0,0,0,1,0
15/11/1999 00:00,0.070756893,7.6835,11.3865356,0,0,0,1,0
16/11/1999 00:00,0.067673348,7.68845,11.3865356,0,0,0,1,0
17/11/1999 00:00,0.064612276,7.69065,11.3865356,0,0,0,1,0
18/11/1999 00:00,0.063166646,7.70165,11.3865356,0,0,0,1,0
19/11/1999 00:00,0.055914,7.68845,11.3865356,0,0,0,1,0
20/11/1999 00:00,0.064484121,7.645,11.3865356,0,0,0,1,0
21/11/1999 00:00,0.093162732,7.678,11.3865356,0,0,0,1,0
22/11/1999 00:00,0.071371545,7.67965,11.3865356,0,0,0,1,0
23/11/1999 00:00,0.070179444,7.6835,11.3865356,0,0,0,1,0
24/11/1999 00:00,0.067700854,7.6846,11.3865356,0,0,0,1,0
25/11/1999 00:00,0.06718321,7.689,11.3865356,0,0,0,1,0
26/11/1999 00:00,0.064086369,7.6879,11.3865356,0,0,0,1,0
27/11/1999 00:00,0.064890623,7.69065,11.3865356,0,0,0,1,0
28/11/1999 00:00,0.063122412,7.69395,11.3865356,0,0,0,1,0
29/11/1999 00:00,0.06102934,7.69615,11.3865356,0,0,0,1,0
30/11/1999 00:00,0.059291295,7.7011,11.3865356,0,0,0,1,0
01/12/1999 00:00,0.05611347,7.7077,12.77395312,0,0,0,1,0
02/12/1999 00:00,0.051698298,7.56195,12.77395312,0,0,0,1,0
03/12/1999 00:00,0.14807354,7.6549,12.77395312,0,0,0,1,0
04/12/1999 00:00,0.086742904,7.65985,12.77395312,0,0,0,1,0
05/12/1999 00:00,0.083344299,7.6626,12.77395312,0,0,0,1,0
06/12/1999 00:00,0.081571432,7.66425,12.77395312,0,0,0,1,0
07/12/1999 00:00,0.080478774,7.66205,12.77395312,0,0,0,1,0
08/12/1999 00:00,0.082009466,7.6626,12.77395312,0,0,0,1,0
09/12/1999 00:00,0.081688447,7.66315,12.77395312,0,0,0,1,0
10/12/1999 00:00,0.081213721,7.6681,12.77395312,0,0,0,1,0
11/12/1999 00:00,0.078054149,7.65765,12.77395312,0,0,0,1,0
12/12/1999 00:00,0.084867655,7.67085,12.77395312,0,0,0,1,0
13/12/1999 00:00,0.076280331,7.67635,12.77395312,0,0,0,1,0
14/12/1999 00:00,0.072405436,7.68735,12.77395312,0,0,0,1,0
15/12/1999 00:00,0.065297264,7.66645,12.77395312,0,0,0,1,0
16/12/1999 00:00,0.079095081,7.67855,12.77395312,0,0,0,1,0
17/12/1999 00:00,0.071218176,7.67745,12.77395312,0,0,0,1,0
18/12/1999 00:00,0.071935443,7.6835,12.77395312,0,0,0,1,0
19/12/1999 00:00,0.06765339,7.68405,12.77395312,0,0,0,1,0
20/12/1999 00:00,0.067615247,7.6846,12.77395312,0,0,0,1,0
21/12/1999 00:00,0.067069268,7.68295,12.77395312,0,0,0,1,0
22/12/1999 00:00,0.068168122,7.6912,12.77395312,0,0,0,1,0
23/12/1999 00:00,0.062816055,7.68735,12.77395312,0,0,0,1,0
24/12/1999 00:00,0.065236341,7.6857,12.77395312,0,0,0,1,0
25/12/1999 00:00,0.06636561,7.59605,12.77395312,0,0,0,1,0
26/12/1999 00:00,0.125483245,7.64995,12.77395312,0,0,0,1,0
27/12/1999 00:00,0.090043826,7.67415,12.77395312,0,0,0,1,0
28/12/1999 00:00,0.073997543,7.67415,12.77395312,0,0,0,1,0
29/12/1999 00:00,0.074002336,7.6714,12.77395312,0,0,0,1,0
30/12/1999 00:00,0.075657568,7.6736,12.77395312,0,0,0,1,0
31/12/1999 00:00,0.074288099,8.64765,12.77395312,0,0,0,1,0
01/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
02/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
03/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
04/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
05/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
06/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
07/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
08/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
09/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
10/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
11/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
12/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
13/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
14/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
15/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
16/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
17/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
18/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
19/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
20/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
21/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
22/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
23/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
24/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
25/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
26/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
27/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
28/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
29/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
30/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
31/01/2000 00:00,0,8.64765,15.29745217,0,0,0,1,0
01/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
02/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
03/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
04/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
05/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
06/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
07/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
08/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
09/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
10/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
11/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
12/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
13/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
14/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
15/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
16/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
17/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
18/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
19/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
20/02/2000 00:00,0,8.64765,17.39523054,0,0,0,1,0
21/02/2000 00:00,0,7.35405,17.39523054,0,0,0,1,0
22/02/2000 00:00,0.086601127,7.68955,17.39523054,0,0,0,1,0
23/02/2000 00:00,0.074633147,7.942,17.39523054,0,0,0,1,0
24/02/2000 00:00,0.067021272,8.49695,17.39523054,0,0,0,1,0
25/02/2000 00:00,0.053512655,8.4634,17.39523054,0,0,0,1,0
26/02/2000 00:00,0.054216366,8.5107,17.39523054,0,0,0,1,0
27/02/2000 00:00,0.053219309,9.0893,17.39523054,0,0,0,1,0
28/02/2000 00:00,0.042744407,8.60585,17.39523054,0,0,0,1,0
29/02/2000 00:00,0.051288975,9.3368,17.39523054,0,0,0,1,0
01/03/2000 00:00,0.039084354,9.9858,60.31999393,0,0,0,1,0
02/03/2000 00:00,0.031238526,8.1862,60.31999393,0,0,0,1,0
03/03/2000 00:00,0.060587281,8.55635,60.31999393,0,0,0,1,0
04/03/2000 00:00,0.052281935,8.66415,60.31999393,0,0,0,1,0
05/03/2000 00:00,0.050146323,8.8033,60.31999393,0,0,0,1,0
06/03/2000 00:00,0.047549068,8.75655,60.31999393,0,0,0,1,0
07/03/2000 00:00,0.048400848,9.1124,60.31999393,0,0,0,1,0
08/03/2000 00:00,0.042384751,8.899,60.31999393,0,0,0,1,0
09/03/2000 00:00,0.045865835,9.1069,60.31999393,0,0,0,1,0
10/03/2000 00:00,0.042473452,9.89835,60.31999393,0,0,0,1,0
11/03/2000 00:00,0.032170755,9.3951,60.31999393,0,0,0,1,0
12/03/2000 00:00,0.038276711,9.03925,60.31999393,0,0,0,1,0
13/03/2000 00:00,0.04354085,9.086,60.31999393,0,0,0,1,0
14/03/2000 00:00,0.042799572,8.7747,60.31999393,0,0,0,1,0
15/03/2000 00:00,0.048068529,8.5877,60.31999393,0,0,0,1,0
16/03/2000 00:00,0.05164527,8.64765,60.31999393,0,0,0,1,0
17/03/2000 00:00,0.00689372,9.2829,60.31999393,0,0,0,1,0
18/03/2000 00:00,0.039841513,8.745,60.31999393,0,0,0,1,0
19/03/2000 00:00,0.048620435,8.92925,60.31999393,0,0,0,1,0
20/03/2000 00:00,0.04535451,9.3709,60.31999393,0,0,0,1,0
21/03/2000 00:00,0.038608951,9.6228,60.31999393,0,0,0,1,0
22/03/2000 00:00,0.035340912,5.76235,60.31999393,0,0,0,1,0
23/03/2000 00:00,0.195287948,8.86985,60.31999393,0,0,0,1,0
24/03/2000 00:00,0.046369769,9.12395,60.31999393,0,0,0,1,0
25/03/2000 00:00,0.042209047,9.11185,60.31999393,0,0,0,1,0
26/03/2000 00:00,0.04239116,8.65535,60.31999393,0,0,0,1,0
27/03/2000 00:00,0.050311867,8.74115,60.31999393,0,0,0,1,0
28/03/2000 00:00,0.048683178,8.81925,60.31999393,0,0,0,1,0
29/03/2000 00:00,0.047262553,8.173,60.31999393,0,0,0,1,0
30/03/2000 00:00,0.060912644,8.7747,60.31999393,0,0,0,1,0
31/03/2000 00:00,0.048065502,9.01065,60.31999393,0,0,0,1,0
01/04/2000 00:00,0.044002505,9.1861,27.37685929,0,0,0,1,0
02/04/2000 00:00,0.041262946,9.05795,27.37685929,0,0,0,1,0
03/04/2000 00:00,0.043239581,8.37815,27.37685929,0,0,0,1,0
04/04/2000 00:00,0.056082868,8.02395,27.37685929,0,0,0,1,0
05/04/2000 00:00,0.064771524,9.4798,27.37685929,0,0,0,1,0
06/04/2000 00:00,0.037152807,9.5909,27.37685929,0,0,0,1,0
07/04/2000 00:00,0.035738388,9.63765,27.37685929,0,0,0,1,0
08/04/2000 00:00,0.035160659,9.4116,27.37685929,0,0,0,1,0
09/04/2000 00:00,0.038058874,8.4909,27.37685929,0,0,0,1,0
10/04/2000 00:00,0.053640795,10.0155,27.37685929,0,0,0,1,0
11/04/2000 00:00,0.030931451,9.27905,27.37685929,0,0,0,1,0
12/04/2000 00:00,0.039896511,9.17455,27.37685929,0,0,0,1,0
13/04/2000 00:00,0.041436485,9.11185,27.37685929,0,0,0,1,0
14/04/2000 00:00,0.042392577,9.5898,27.37685929,0,0,0,1,0
15/04/2000 00:00,0.035753572,8.35835,27.37685929,0,0,0,1,0
16/04/2000 00:00,0.056529816,8.67075,27.37685929,0,0,0,1,0
17/04/2000 00:00,0.050016619,9.0189,27.37685929,0,0,0,1,0
18/04/2000 00:00,0.043870394,8.78845,27.37685929,0,0,0,1,0
19/04/2000 00:00,0.04781559,8.87755,27.37685929,0,0,0,1,0
20/04/2000 00:00,0.046238394,9.18005,27.37685929,0,0,0,1,0
21/04/2000 00:00,0.041349928,9.1619,27.37685929,0,0,0,1,0
22/04/2000 00:00,0.041627367,9.0332,27.37685929,0,0,0,1,0
23/04/2000 00:00,0.043634567,9.23945,27.37685929,0,0,0,1,0
24/04/2000 00:00,0.040470738,9.21855,27.37685929,0,0,0,1,0
25/04/2000 00:00,0.040782927,9.37805,27.37685929,0,0,0,1,0
26/04/2000 00:00,0.03850985,9.7658,27.37685929,0,0,0,1,0
27/04/2000 00:00,0.033649148,10.52205,27.37685929,0,0,0,1,0
28/04/2000 00:00,0.026242374,10.99725,27.37685929,0,0,0,1,0
29/04/2000 00:00,0.022649334,6.5208,27.37685929,0,0,0,1,0
30/04/2000 00:00,0.129331262,8.64765,27.37685929,0,0,0,1,0
01/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
02/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
03/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
04/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
05/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
06/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
07/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
08/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
09/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
10/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
11/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
12/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
13/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
14/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
15/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
16/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
17/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
18/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
19/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
20/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
21/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
22/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
23/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
24/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
25/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
26/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
27/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
28/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
29/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
30/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
31/05/2000 00:00,0,8.64765,22.04467784,0,0,0,1,0
01/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
02/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
03/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
04/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
05/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
06/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
07/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
08/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
09/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
10/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
11/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
12/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
13/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
14/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
15/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
16/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
17/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
18/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
19/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
20/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
21/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
22/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
23/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
24/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
25/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
26/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
27/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
28/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
29/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
30/06/2000 00:00,0,8.64765,21.16519079,0,0,0,1,0
01/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
02/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
03/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
04/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
05/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
06/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
07/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
08/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
09/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
10/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
11/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
12/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
13/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
14/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
15/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
16/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
17/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
18/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
19/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
20/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
21/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
22/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
23/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
24/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
25/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
26/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
27/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
28/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
29/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
30/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
31/07/2000 00:00,0,8.64765,19.43976354,0,0,0,1,0
01/08/2000 00:00,0,8.64765,16.39569601,0,0,0,1,0
02/08/2000 00:00,0,8.64765,16.39569601,0,0,0,1,0
03/08/2000 00:00,0,6.54775,16.39569601,0,0,0,1,0
04/08/2000 00:00,0.269219832,6.54775,16.39569601,0,0,0,1,0
05/08/2000 00:00,0.633211586,6.54775,16.39569601,0,0,0,1,0
06/08/2000 00:00,0.570879216,6.54775,16.39569601,0,0,0,1,0
07/08/2000 00:00,0.615434973,7.26,16.39569601,0,0,0,1,0
08/08/2000 00:00,1.267156654,7.26,16.39569601,0,0,0,1,0
09/08/2000 00:00,1.324846793,7.26,16.39569601,0,0,0,1,0
10/08/2000 00:00,0.788721636,6.54775,16.39569601,0,0,0,1,0
11/08/2000 00:00,0.001,4.227824,16.39569601,0,0,0,1,0
12/08/2000 00:00,0.001,4.208384,16.39569601,0,0,0,1,0
13/08/2000 00:00,0.001,4.21515,16.39569601,0,0,0,1,0
14/08/2000 00:00,0.001,4.184389,16.39569601,0,0,0,1,0
15/08/2000 00:00,0.001,4.209135,16.39569601,0,0,0,1,0
16/08/2000 00:00,0.001,4.192074,16.39569601,0,0,0,1,0
17/08/2000 00:00,0.001,4.197121,16.39569601,0,0,0,1,0
18/08/2000 00:00,0.001,4.17922,16.39569601,0,0,0,1,0
19/08/2000 00:00,0.001,4.198238,16.39569601,0,0,0,1,0
20/08/2000 00:00,0.002,4.210359,16.39569601,0,0,0,1,0
21/08/2000 00:00,0.001,4.267957,16.39569601,0,0,0,1,0
22/08/2000 00:00,0.002,4.226337,16.39569601,0,0,0,1,0
23/08/2000 00:00,0.002,4.212838,16.39569601,0,0,0,1,0
24/08/2000 00:00,0.002,4.223969,16.39569601,0,0,0,1,0
25/08/2000 00:00,0.002,4.24306,16.39569601,0,0,0,1,0
26/08/2000 00:00,0.002,4.212845,16.39569601,0,0,0,1,0
27/08/2000 00:00,0.003,4.215955,16.39569601,0,0,0,1,0
28/08/2000 00:00,0.003,4.225143,16.39569601,0,0,0,1,0
29/08/2000 00:00,0.003,4.247699,16.39569601,0,0,0,1,0
30/08/2000 00:00,0.006,4.227856,16.39569601,0,0,0,1,0
31/08/2000 00:00,0.108,4.749929,16.39569601,0,0,0,1,0
01/09/2000 00:00,0.315198536,7.479392707,12.89895833,0,0,0,1,0
02/09/2000 00:00,0.273228171,7.392275,12.84604167,0,0,0,1,0
03/09/2000 00:00,0.330373207,7.436928125,12.85875,0,0,0,1,0
04/09/2000 00:00,0.301491033,7.486886457,13.654375,0,0,0,1,0
05/09/2000 00:00,0.353451855,7.463225,13.02723958,0,0,0,1,0
06/09/2000 00:00,0.349639389,7.537990625,13.07817708,0,0,0,1,0
07/09/2000 00:00,0.334521385,7.451972919,13.09794643,0,0,0,1,0
08/09/2000 00:00,0.342285072,7.29664375,13.54767857,0,0,0,1,0
09/09/2000 00:00,0.420766281,7.262211457,13.86192708,0,0,0,1,0
10/09/2000 00:00,0.42616082,7.319136457,14.49015625,0,0,0,1,0
11/09/2000 00:00,0.461417265,7.332989582,13.51619792,0,0,0,1,0
12/09/2000 00:00,0.516335081,7.483288544,13.09417708,0,0,0,1,0
13/09/2000 00:00,0.508091339,7.566808332,14.63740278,0,0,0,1,0
14/09/2000 00:00,0.541742163,7.577510419,15.61972222,0,0,0,1,0
15/09/2000 00:00,0.567559575,7.619402082,16.46229167,0,0,0,1,0
16/09/2000 00:00,0.571925355,7.641883332,15.69140625,0,0,0,1,0
17/09/2000 00:00,0.563774519,7.673691669,15.12921875,0,0,0,1,0
18/09/2000 00:00,0.555194287,7.697353125,15.70666667,0,0,0,1,0
19/09/2000 00:00,0.565545495,7.724188544,15.56520833,0,0,0,1,0
20/09/2000 00:00,0.587405139,7.733022919,15.505625,0,0,0,1,0
21/09/2000 00:00,0.586811345,7.7499125,16.00270833,0,0,0,1,0
22/09/2000 00:00,0.591973709,7.736105207,17.28239583,0,0,0,1,0
23/09/2000 00:00,0.584083606,7.738041669,17.4053125,0,0,0,1,0
24/09/2000 00:00,0.605181015,7.789970832,16.51645833,0,0,0,1,0
25/09/2000 00:00,0.596825079,7.795459375,16.67479167,0,0,0,1,0
26/09/2000 00:00,0.605016044,7.77129375,17.17885417,0,0,0,1,0
27/09/2000 00:00,0.595289271,7.744630207,17.20715278,0,0,0,1,0
28/09/2000 00:00,0.587981085,7.743484375,17.25857639,0,0,0,1,0
29/09/2000 00:00,0.538820224,7.736151044,16.82729167,0,0,0,1,0
30/09/2000 00:00,0.48475466,7.761198957,15.43291667,0,0,0,1,0
01/10/2000 00:00,0.570317032,7.753086457,13.38541667,0,0,0,1,0
02/10/2000 00:00,0.560952767,7.739611457,14.62708333,0,0,0,1,0
03/10/2000 00:00,0.568563526,7.694648957,16.700625,0,0,0,1,0
04/10/2000 00:00,0.543973857,7.660377082,17.68045833,0,0,0,1,0
05/10/2000 00:00,0.507869282,7.6830875,18.42820833,0,0,0,1,0
06/10/2000 00:00,0.535588211,7.746211457,18.41445833,0,0,0,1,0
07/10/2000 00:00,0.553699675,7.645847919,17.770625,0,0,0,1,0
08/10/2000 00:00,0.555471661,7.626907294,17.49,0,0,0,1,0
09/10/2000 00:00,0.534104827,7.63255625,17.16166667,0,0,0,1,0
10/10/2000 00:00,0.522924592,7.718230207,16.68583333,0,0,0,1,0
11/10/2000 00:00,0.525355383,7.707722919,16.868125,0,0,0,1,0
12/10/2000 00:00,0.47928563,7.713509375,16.01182292,0,0,0,1,0
13/10/2000 00:00,0.498073339,7.736196875,15.19605208,0,0,0,1,0
14/10/2000 00:00,0.466941777,7.759858332,14.41941667,0,0,0,1,0
