ID,NCS_fs1,NCS_fs2,NCS_fs3,NCS_sed_porosity,OGM_sedimentOMfrac
13645,0.394,0.072,0.535,0.6756,0.0368
13646,0.09,0.01,0.9,0.6754,0.0376
13647,0.09,0.01,0.9,0.6761,0.0389
13648,0.09,0.01,0.9,0.676,0.0363
13649,0.09,0.01,0.9,0.6756,0.0368
13650,0.88,0.1,0.02,0.679,0.0406
13651,0.88,0.1,0.02,0.683,0.042
13652,0.88,0.1,0.02,0.6849,0.0426
13653,0.88,0.1,0.02,0.6842,0.0424
13654,0.88,0.1,0.02,0.6808,0.0413
13655,0.394,0.072,0.535,0.6754,0.0379
13656,0.394,0.072,0.535,0.6779,0.035
13657,0.09,0.01,0.9,0.6754,0.0376
13658,0.09,0.01,0.9,0.6759,0.0386
13659,0.09,0.01,0.9,0.6756,0.0368
13660,0.09,0.01,0.9,0.6782,0.0402
13661,0.09,0.01,0.9,0.6762,0.0361
13662,0.09,0.01,0.9,0.6756,0.0367
13663,0.88,0.1,0.02,0.6819,0.0417
13664,0.88,0.1,0.02,0.6829,0.042
13665,0.88,0.1,0.02,0.6817,0.0416
13666,0.88,0.1,0.02,0.6797,0.0409
13667,0.394,0.072,0.535,0.6763,0.039
13668,0.394,0.072,0.535,0.6779,0.035
13669,0.394,0.072,0.535,0.6779,0.035
13670,0.09,0.01,0.9,0.6754,0.0374
13671,0.09,0.01,0.9,0.6755,0.0381
13672,0.09,0.01,0.9,0.6766,0.0393
13673,0.09,0.01,0.9,0.6756,0.0367
13674,0.09,0.01,0.9,0.6755,0.037
13675,0.09,0.01,0.9,0.6764,0.036
13676,0.09,0.01,0.9,0.6758,0.0365
13677,0.09,0.01,0.9,0.6758,0.0365
13678,0.09,0.01,0.9,0.6775,0.0352
13679,0.88,0.1,0.02,0.6816,0.0416
13680,0.88,0.1,0.02,0.6831,0.042
13681,0.09,0.01,0.9,0.6779,0.04
13682,0.88,0.1,0.02,0.6797,0.0409
13683,0.09,0.01,0.9,0.6758,0.0385
13684,0.394,0.072,0.535,0.6755,0.0382
13685,0.394,0.072,0.535,0.6779,0.035
13686,0.394,0.072,0.535,0.6763,0.036
13687,0.394,0.072,0.535,0.6757,0.0366
13688,0.394,0.072,0.535,0.6779,0.035
13689,0.09,0.01,0.9,0.6754,0.0375
13690,0.09,0.01,0.9,0.6756,0.0368
13691,0.09,0.01,0.9,0.6754,0.0372
13692,0.09,0.01,0.9,0.6765,0.0358
13693,0.09,0.01,0.9,0.6757,0.0366
13694,0.09,0.01,0.9,0.6758,0.0365
13695,0.09,0.01,0.9,0.6759,0.0364
13696,0.09,0.01,0.9,0.676,0.0363
13697,0.09,0.01,0.9,0.6756,0.0367
13698,0.09,0.01,0.9,0.6762,0.0361
13699,0.09,0.01,0.9,0.6755,0.0371
13700,0.09,0.01,0.9,0.6777,0.0351
13701,0.88,0.1,0.02,0.6799,0.0409
13702,0.88,0.1,0.02,0.6819,0.0417
13703,0.09,0.01,0.9,0.6769,0.0395
13704,0.88,0.1,0.02,0.68,0.041
13705,0.09,0.01,0.9,0.6755,0.0382
13706,0.394,0.072,0.535,0.6765,0.0392
13707,0.394,0.072,0.535,0.6774,0.0398
13708,0.394,0.072,0.535,0.6783,0.0403
13709,0.394,0.072,0.535,0.6755,0.037
13710,0.394,0.072,0.535,0.6754,0.0374
13711,0.394,0.072,0.535,0.6777,0.0351
13712,0.09,0.01,0.9,0.6754,0.0375
13713,0.09,0.01,0.9,0.6756,0.0383
13714,0.09,0.01,0.9,0.6763,0.036
13715,0.09,0.01,0.9,0.676,0.0363
13716,0.09,0.01,0.9,0.6759,0.0364
13717,0.09,0.01,0.9,0.6779,0.035
13718,0.09,0.01,0.9,0.6769,0.0356
13719,0.09,0.01,0.9,0.6759,0.0363
13720,0.09,0.01,0.9,0.6754,0.0372
13721,0.09,0.01,0.9,0.6779,0.035
13722,0.09,0.01,0.9,0.6779,0.035
13723,0.09,0.01,0.9,0.6754,0.0377
13724,0.09,0.01,0.9,0.6779,0.035
13725,0.09,0.01,0.9,0.6784,0.0403
13726,0.88,0.1,0.02,0.6799,0.041
13727,0.09,0.01,0.9,0.6766,0.0393
13728,0.88,0.1,0.02,0.6797,0.0409
13729,0.88,0.1,0.02,0.6796,0.0408
13730,0.88,0.1,0.02,0.679,0.0406
13731,0.88,0.1,0.02,0.6791,0.0406
13732,0.394,0.072,0.535,0.6781,0.0402
13733,0.394,0.072,0.535,0.6754,0.0379
13734,0.394,0.072,0.535,0.6754,0.0374
13735,0.394,0.072,0.535,0.6756,0.0368
13736,0.394,0.072,0.535,0.6777,0.0352
13737,0.09,0.01,0.9,0.6757,0.0384
13738,0.09,0.01,0.9,0.6765,0.0392
13739,0.09,0.01,0.9,0.6758,0.0365
13740,0.09,0.01,0.9,0.676,0.0362
13741,0.09,0.01,0.9,0.6764,0.0359
13742,0.09,0.01,0.9,0.6768,0.0356
13743,0.09,0.01,0.9,0.676,0.0362
13744,0.09,0.01,0.9,0.6758,0.0365
13745,0.09,0.01,0.9,0.6779,0.035
13746,0.09,0.01,0.9,0.6779,0.035
13747,0.09,0.01,0.9,0.6779,0.035
13748,0.09,0.01,0.9,0.6779,0.035
13749,0.09,0.01,0.9,0.6759,0.0364
13750,0.09,0.01,0.9,0.6754,0.0372
13751,0.09,0.01,0.9,0.6779,0.035
13752,0.09,0.01,0.9,0.6755,0.038
13753,0.09,0.01,0.9,0.6779,0.035
13754,0.09,0.01,0.9,0.6764,0.0359
13755,0.09,0.01,0.9,0.6776,0.0399
13756,0.88,0.1,0.02,0.6789,0.0405
13757,0.394,0.072,0.535,0.6782,0.0402
13758,0.394,0.072,0.535,0.6777,0.0399
13759,0.394,0.072,0.535,0.6771,0.0396
13760,0.394,0.072,0.535,0.6768,0.0394
13761,0.394,0.072,0.535,0.6764,0.0392
13762,0.394,0.072,0.535,0.6758,0.0385
13763,0.394,0.072,0.535,0.6755,0.0381
13764,0.394,0.072,0.535,0.6754,0.0379
13765,0.394,0.072,0.535,0.6758,0.0365
13766,0.394,0.072,0.535,0.6769,0.0356
13767,0.09,0.01,0.9,0.6761,0.0389
13768,0.09,0.01,0.9,0.6772,0.0397
13769,0.09,0.01,0.9,0.6758,0.0365
13770,0.09,0.01,0.9,0.6764,0.0359
13771,0.09,0.01,0.9,0.6758,0.0365
13772,0.09,0.01,0.9,0.6763,0.036
13773,0.09,0.01,0.9,0.6755,0.0371
13774,0.09,0.01,0.9,0.6759,0.0363
13775,0.09,0.01,0.9,0.6762,0.036
13776,0.09,0.01,0.9,0.676,0.0363
13777,0.09,0.01,0.9,0.6779,0.035
13778,0.09,0.01,0.9,0.6779,0.035
13779,0.09,0.01,0.9,0.6779,0.035
13780,0.09,0.01,0.9,0.676,0.0363
13781,0.09,0.01,0.9,0.6754,0.0371
13782,0.09,0.01,0.9,0.6755,0.0379
13783,0.09,0.01,0.9,0.6779,0.035
13784,0.09,0.01,0.9,0.6759,0.0387
13785,0.09,0.01,0.9,0.6763,0.036
13786,0.09,0.01,0.9,0.6754,0.0372
13787,0.09,0.01,0.9,0.6754,0.0372
13788,0.09,0.01,0.9,0.6773,0.0353
13789,0.09,0.01,0.9,0.6766,0.0393
13790,0.394,0.072,0.535,0.6762,0.039
13791,0.09,0.01,0.9,0.676,0.0388
13792,0.394,0.072,0.535,0.6758,0.0385
13793,0.394,0.072,0.535,0.6757,0.0385
13794,0.394,0.072,0.535,0.6755,0.0381
13795,0.394,0.072,0.535,0.6755,0.038
13796,0.394,0.072,0.535,0.6754,0.0378
13797,0.394,0.072,0.535,0.6755,0.0381
13798,0.394,0.072,0.535,0.6754,0.0377
13799,0.394,0.072,0.535,0.6754,0.0374
13800,0.394,0.072,0.535,0.677,0.0355
13801,0.394,0.072,0.535,0.6754,0.0376
13802,0.394,0.072,0.535,0.6754,0.0377
13803,0.09,0.01,0.9,0.6779,0.035
13804,0.09,0.01,0.9,0.6779,0.035
13805,0.09,0.01,0.9,0.6779,0.035
13806,0.09,0.01,0.9,0.6779,0.035
13807,0.09,0.01,0.9,0.6779,0.035
13808,0.09,0.01,0.9,0.6779,0.035
13809,0.09,0.01,0.9,0.6755,0.0369
13810,0.09,0.01,0.9,0.6757,0.0366
13811,0.09,0.01,0.9,0.6757,0.0366
13812,0.09,0.01,0.9,0.6779,0.035
13813,0.09,0.01,0.9,0.6776,0.0352
13814,0.09,0.01,0.9,0.6755,0.0369
13815,0.09,0.01,0.9,0.6754,0.0376
13816,0.09,0.01,0.9,0.6756,0.0383
13817,0.09,0.01,0.9,0.6759,0.0386
13818,0.09,0.01,0.9,0.6779,0.035
13819,0.09,0.01,0.9,0.6754,0.0372
13820,0.09,0.01,0.9,0.6758,0.0364
13821,0.09,0.01,0.9,0.6761,0.0362
13822,0.09,0.01,0.9,0.6757,0.0366
13823,0.09,0.01,0.9,0.6765,0.0359
13824,0.09,0.01,0.9,0.6754,0.0372
13825,0.09,0.01,0.9,0.6754,0.0374
13826,0.09,0.01,0.9,0.6779,0.035
13827,0.09,0.01,0.9,0.6757,0.0384
13828,0.09,0.01,0.9,0.6757,0.0384
13829,0.394,0.072,0.535,0.6755,0.0381
13830,0.09,0.01,0.9,0.6756,0.0382
13831,0.394,0.072,0.535,0.6755,0.0381
13832,0.394,0.072,0.535,0.6755,0.038
13833,0.394,0.072,0.535,0.6755,0.0379
13834,0.394,0.072,0.535,0.6755,0.038
13835,0.394,0.072,0.535,0.6756,0.0382
13836,0.394,0.072,0.535,0.6755,0.0381
13837,0.394,0.072,0.535,0.6779,0.035
13838,0.394,0.072,0.535,0.6756,0.0382
13839,0.394,0.072,0.535,0.6758,0.0364
13840,0.394,0.072,0.535,0.6757,0.0383
13841,0.394,0.072,0.535,0.676,0.0387
13842,0.394,0.072,0.535,0.6763,0.039
13843,0.09,0.01,0.9,0.6779,0.035
13844,0.09,0.01,0.9,0.6779,0.035
13845,0.09,0.01,0.9,0.6779,0.035
13846,0.09,0.01,0.9,0.6756,0.0367
13847,0.09,0.01,0.9,0.677,0.0355
13848,0.09,0.01,0.9,0.6779,0.035
13849,0.09,0.01,0.9,0.6755,0.0371
13850,0.09,0.01,0.9,0.6754,0.0377
13851,0.09,0.01,0.9,0.6756,0.0382
13852,0.09,0.01,0.9,0.6779,0.035
13853,0.09,0.01,0.9,0.6758,0.0365
13854,0.09,0.01,0.9,0.6769,0.0356
13855,0.09,0.01,0.9,0.6776,0.0352
13856,0.09,0.01,0.9,0.6768,0.0357
13857,0.09,0.01,0.9,0.6758,0.0365
13858,0.09,0.01,0.9,0.6779,0.035
13859,0.09,0.01,0.9,0.6779,0.035
13860,0.09,0.01,0.9,0.6774,0.0353
13861,0.09,0.01,0.9,0.6766,0.0358
13862,0.09,0.01,0.9,0.6779,0.035
13863,0.09,0.01,0.9,0.6779,0.035
13864,0.09,0.01,0.9,0.6779,0.035
13865,0.09,0.01,0.9,0.6779,0.035
13866,0.09,0.01,0.9,0.6757,0.0384
13867,0.09,0.01,0.9,0.6757,0.0383
13868,0.09,0.01,0.9,0.6757,0.0383
13869,0.09,0.01,0.9,0.6759,0.0387
13870,0.394,0.072,0.535,0.6758,0.0385
13871,0.394,0.072,0.535,0.6756,0.0383
13872,0.394,0.072,0.535,0.6758,0.0386
13873,0.394,0.072,0.535,0.6762,0.0389
13874,0.394,0.072,0.535,0.6765,0.0392
13875,0.394,0.072,0.535,0.6772,0.0354
13876,0.394,0.072,0.535,0.6779,0.035
13877,0.394,0.072,0.535,0.6762,0.0389
13878,0.394,0.072,0.535,0.6755,0.038
13879,0.394,0.072,0.535,0.6754,0.0373
13880,0.394,0.072,0.535,0.6766,0.0393
13881,0.394,0.072,0.535,0.677,0.0395
13882,0.394,0.072,0.535,0.677,0.0396
13883,0.09,0.01,0.9,0.6767,0.0357
13884,0.09,0.01,0.9,0.6757,0.0366
13885,0.09,0.01,0.9,0.6762,0.0361
13886,0.09,0.01,0.9,0.6773,0.0353
13887,0.09,0.01,0.9,0.6762,0.0361
13888,0.09,0.01,0.9,0.6779,0.0351
13889,0.09,0.01,0.9,0.6772,0.0354
13890,0.09,0.01,0.9,0.6756,0.0368
13891,0.09,0.01,0.9,0.6754,0.0374
13892,0.09,0.01,0.9,0.6755,0.038
13893,0.09,0.01,0.9,0.6755,0.037
13894,0.09,0.01,0.9,0.6779,0.035
13895,0.09,0.01,0.9,0.6765,0.0359
13896,0.09,0.01,0.9,0.6774,0.0353
13897,0.09,0.01,0.9,0.6779,0.035
13898,0.09,0.01,0.9,0.6779,0.035
13899,0.09,0.01,0.9,0.6779,0.035
13900,0.09,0.01,0.9,0.6779,0.035
13901,0.09,0.01,0.9,0.676,0.0388
13902,0.09,0.01,0.9,0.6757,0.0384
13903,0.09,0.01,0.9,0.6766,0.0392
13904,0.09,0.01,0.9,0.6769,0.0394
13905,0.394,0.072,0.535,0.677,0.0396
13906,0.394,0.072,0.535,0.6774,0.0398
13907,0.394,0.072,0.535,0.6777,0.04
13908,0.09,0.01,0.9,0.6771,0.0396
13909,0.394,0.072,0.535,0.6758,0.0365
13910,0.394,0.072,0.535,0.6779,0.035
13911,0.394,0.072,0.535,0.6779,0.035
13912,0.394,0.072,0.535,0.6761,0.0389
13913,0.394,0.072,0.535,0.6754,0.0371
13914,0.394,0.072,0.535,0.6756,0.0367
13915,0.394,0.072,0.535,0.6754,0.0378
13916,0.394,0.072,0.535,0.6779,0.04
13917,0.394,0.072,0.535,0.6783,0.0403
13918,0.394,0.072,0.535,0.6775,0.0399
13919,0.09,0.01,0.9,0.6767,0.0357
13920,0.09,0.01,0.9,0.6754,0.0372
13921,0.09,0.01,0.9,0.6756,0.0367
13922,0.09,0.01,0.9,0.6754,0.0379
13923,0.09,0.01,0.9,0.6755,0.038
13924,0.09,0.01,0.9,0.6779,0.035
13925,0.09,0.01,0.9,0.6774,0.0353
13926,0.09,0.01,0.9,0.6779,0.035
13927,0.09,0.01,0.9,0.6779,0.035
13928,0.09,0.01,0.9,0.6779,0.035
13929,0.09,0.01,0.9,0.6779,0.035
13930,0.09,0.01,0.9,0.6776,0.0352
13931,0.09,0.01,0.9,0.6761,0.0388
13932,0.09,0.01,0.9,0.677,0.0395
13933,0.09,0.01,0.9,0.6761,0.0389
13934,0.09,0.01,0.9,0.6762,0.0389
13935,0.394,0.072,0.535,0.6788,0.0405
13936,0.88,0.1,0.02,0.6789,0.0405
13937,0.09,0.01,0.9,0.6781,0.0401
13938,0.394,0.072,0.535,0.6761,0.0362
13939,0.394,0.072,0.535,0.6779,0.035
13940,0.394,0.072,0.535,0.6758,0.0364
13941,0.394,0.072,0.535,0.6761,0.0362
13942,0.394,0.072,0.535,0.6779,0.035
13943,0.394,0.072,0.535,0.6763,0.039
13944,0.394,0.072,0.535,0.6756,0.0368
13945,0.394,0.072,0.535,0.6754,0.0374
13946,0.394,0.072,0.535,0.6761,0.0388
13947,0.88,0.1,0.02,0.6799,0.0409
13948,0.88,0.1,0.02,0.6795,0.0408
13949,0.394,0.072,0.535,0.6783,0.0403
13950,0.09,0.01,0.9,0.6779,0.035
13951,0.09,0.01,0.9,0.6756,0.0382
13952,0.09,0.01,0.9,0.6762,0.036
13953,0.09,0.01,0.9,0.6756,0.0382
13954,0.09,0.01,0.9,0.6779,0.035
13955,0.09,0.01,0.9,0.6779,0.035
13956,0.09,0.01,0.9,0.6779,0.035
13957,0.09,0.01,0.9,0.6779,0.035
13958,0.09,0.01,0.9,0.6779,0.035
13959,0.09,0.01,0.9,0.6779,0.035
13960,0.09,0.01,0.9,0.6764,0.0359
13961,0.09,0.01,0.9,0.6779,0.035
13962,0.09,0.01,0.9,0.6766,0.0358
13963,0.09,0.01,0.9,0.6779,0.035
13964,0.09,0.01,0.9,0.6765,0.0358
13965,0.09,0.01,0.9,0.6756,0.0367
13966,0.09,0.01,0.9,0.6772,0.0354
13967,0.09,0.01,0.9,0.6758,0.0386
13968,0.09,0.01,0.9,0.6771,0.0396
13969,0.88,0.1,0.02,0.6813,0.0415
13970,0.88,0.1,0.02,0.6814,0.0415
13971,0.88,0.1,0.02,0.6795,0.0408
13972,0.394,0.072,0.535,0.6764,0.0359
13973,0.394,0.072,0.535,0.6779,0.035
13974,0.394,0.072,0.535,0.676,0.0363
13975,0.394,0.072,0.535,0.6764,0.0359
13976,0.394,0.072,0.535,0.6754,0.0375
13977,0.394,0.072,0.535,0.6756,0.0368
13978,0.394,0.072,0.535,0.6779,0.035
13979,0.88,0.1,0.02,0.6789,0.0405
13980,0.394,0.072,0.535,0.6757,0.0384
13981,0.394,0.072,0.535,0.6771,0.0396
13982,0.88,0.1,0.02,0.6795,0.0408
13983,0.88,0.1,0.02,0.6813,0.0415
13984,0.88,0.1,0.02,0.6806,0.0412
13985,0.88,0.1,0.02,0.6813,0.0414
13986,0.09,0.01,0.9,0.6779,0.035
13987,0.09,0.01,0.9,0.6779,0.035
13988,0.09,0.01,0.9,0.6759,0.0387
13989,0.09,0.01,0.9,0.6769,0.0356
13990,0.09,0.01,0.9,0.6768,0.0357
13991,0.09,0.01,0.9,0.6779,0.035
13992,0.09,0.01,0.9,0.6774,0.0353
13993,0.09,0.01,0.9,0.677,0.0355
13994,0.09,0.01,0.9,0.6779,0.035
13995,0.09,0.01,0.9,0.6779,0.035
13996,0.09,0.01,0.9,0.6766,0.0358
13997,0.09,0.01,0.9,0.6757,0.0367
13998,0.09,0.01,0.9,0.6779,0.035
13999,0.09,0.01,0.9,0.677,0.0355
14000,0.09,0.01,0.9,0.6779,0.035
14001,0.09,0.01,0.9,0.6759,0.0364
14002,0.09,0.01,0.9,0.6756,0.0367
14003,0.09,0.01,0.9,0.6756,0.0367
14004,0.09,0.01,0.9,0.6779,0.035
14005,0.09,0.01,0.9,0.6758,0.0365
14006,0.09,0.01,0.9,0.677,0.0396
14007,0.88,0.1,0.02,0.6815,0.0415
14008,0.88,0.1,0.02,0.68,0.041
14009,0.09,0.01,0.9,0.6781,0.0401
14010,0.394,0.072,0.535,0.6767,0.0357
14011,0.394,0.072,0.535,0.6756,0.0367
14012,0.394,0.072,0.535,0.6762,0.0361
14013,0.394,0.072,0.535,0.6758,0.0386
14014,0.394,0.072,0.535,0.6754,0.0376
14015,0.394,0.072,0.535,0.6767,0.0394
14016,0.394,0.072,0.535,0.6779,0.035
14017,0.394,0.072,0.535,0.6764,0.0359
14018,0.394,0.072,0.535,0.6763,0.036
14019,0.88,0.1,0.02,0.6806,0.0412
14020,0.394,0.072,0.535,0.6777,0.04
14021,0.394,0.072,0.535,0.6782,0.0402
14022,0.09,0.01,0.9,0.6781,0.0401
14023,0.88,0.1,0.02,0.6814,0.0415
14024,0.88,0.1,0.02,0.6812,0.0414
14025,0.88,0.1,0.02,0.6795,0.0408
14026,0.09,0.01,0.9,0.6779,0.035
14027,0.09,0.01,0.9,0.6779,0.035
14028,0.09,0.01,0.9,0.6762,0.0361
14029,0.09,0.01,0.9,0.6761,0.0362
14030,0.09,0.01,0.9,0.6761,0.0361
14031,0.09,0.01,0.9,0.6761,0.0362
14032,0.09,0.01,0.9,0.6768,0.0356
14033,0.09,0.01,0.9,0.677,0.0355
14034,0.09,0.01,0.9,0.6761,0.0362
14035,0.09,0.01,0.9,0.6763,0.036
14036,0.09,0.01,0.9,0.6779,0.035
14037,0.09,0.01,0.9,0.6764,0.036
14038,0.09,0.01,0.9,0.6768,0.0357
14039,0.09,0.01,0.9,0.676,0.0363
14040,0.09,0.01,0.9,0.6758,0.0365
14041,0.09,0.01,0.9,0.6759,0.0364
14042,0.09,0.01,0.9,0.6757,0.0366
14043,0.09,0.01,0.9,0.6758,0.0365
14044,0.09,0.01,0.9,0.6779,0.035
14045,0.09,0.01,0.9,0.6762,0.0361
14046,0.09,0.01,0.9,0.6759,0.0364
14047,0.09,0.01,0.9,0.6779,0.035
14048,0.09,0.01,0.9,0.6779,0.035
14049,0.09,0.01,0.9,0.6758,0.0365
14050,0.09,0.01,0.9,0.6755,0.038
14051,0.88,0.1,0.02,0.6804,0.0412
14052,0.09,0.01,0.9,0.6786,0.0404
14053,0.09,0.01,0.9,0.6755,0.0381
14054,0.394,0.072,0.535,0.6761,0.0362
14055,0.394,0.072,0.535,0.6762,0.036
14056,0.394,0.072,0.535,0.6759,0.0364
14057,0.394,0.072,0.535,0.6754,0.0373
14058,0.394,0.072,0.535,0.6757,0.0366
14059,0.394,0.072,0.535,0.6758,0.0386
14060,0.394,0.072,0.535,0.6754,0.0375
14061,0.394,0.072,0.535,0.6765,0.0392
14062,0.394,0.072,0.535,0.677,0.0396
14063,0.394,0.072,0.535,0.6773,0.0354
14064,0.394,0.072,0.535,0.6779,0.035
14065,0.394,0.072,0.535,0.6761,0.0361
14066,0.394,0.072,0.535,0.6766,0.0358
14067,0.394,0.072,0.535,0.6766,0.0358
14068,0.394,0.072,0.535,0.6766,0.0358
14069,0.09,0.01,0.9,0.6774,0.0398
14070,0.394,0.072,0.535,0.6772,0.0397
14071,0.394,0.072,0.535,0.677,0.0396
14072,0.09,0.01,0.9,0.6765,0.0392
14073,0.88,0.1,0.02,0.6795,0.0408
14074,0.09,0.01,0.9,0.6779,0.04
14075,0.09,0.01,0.9,0.6765,0.0392
14076,0.09,0.01,0.9,0.6759,0.0364
14077,0.09,0.01,0.9,0.676,0.0363
14078,0.09,0.01,0.9,0.6761,0.0362
14079,0.09,0.01,0.9,0.6766,0.0358
14080,0.09,0.01,0.9,0.6772,0.0354
14081,0.09,0.01,0.9,0.676,0.0363
14082,0.09,0.01,0.9,0.6779,0.035
14083,0.09,0.01,0.9,0.6767,0.0357
14084,0.09,0.01,0.9,0.6779,0.035
14085,0.09,0.01,0.9,0.6763,0.036
14086,0.09,0.01,0.9,0.6766,0.0358
14087,0.09,0.01,0.9,0.676,0.0362
14088,0.09,0.01,0.9,0.6768,0.0357
14089,0.09,0.01,0.9,0.6763,0.036
14090,0.09,0.01,0.9,0.6759,0.0364
14091,0.09,0.01,0.9,0.6759,0.0364
14092,0.09,0.01,0.9,0.6759,0.0364
14093,0.09,0.01,0.9,0.676,0.0363
14094,0.09,0.01,0.9,0.6766,0.0358
14095,0.09,0.01,0.9,0.6764,0.0359
14096,0.09,0.01,0.9,0.6764,0.0359
14097,0.09,0.01,0.9,0.6759,0.0364
14098,0.09,0.01,0.9,0.6769,0.0356
14099,0.09,0.01,0.9,0.676,0.0363
14100,0.09,0.01,0.9,0.6779,0.035
14101,0.09,0.01,0.9,0.6779,0.035
14102,0.09,0.01,0.9,0.6777,0.0399
14103,0.09,0.01,0.9,0.6754,0.0378
14104,0.394,0.072,0.535,0.6761,0.0362
14105,0.394,0.072,0.535,0.6764,0.0359
14106,0.394,0.072,0.535,0.6762,0.0361
14107,0.394,0.072,0.535,0.6764,0.036
14108,0.394,0.072,0.535,0.6779,0.035
14109,0.394,0.072,0.535,0.6758,0.0386
14110,0.394,0.072,0.535,0.6754,0.0372
14111,0.394,0.072,0.535,0.6779,0.035
14112,0.394,0.072,0.535,0.6764,0.0391
14113,0.394,0.072,0.535,0.6779,0.035
14114,0.394,0.072,0.535,0.6767,0.0393
14115,0.394,0.072,0.535,0.6767,0.0393
14116,0.394,0.072,0.535,0.6759,0.0364
14117,0.394,0.072,0.535,0.676,0.0363
14118,0.394,0.072,0.535,0.6779,0.035
14119,0.002,0,0.998,0.6779,0.035
14120,0.394,0.072,0.535,0.6762,0.0361
14121,0.394,0.072,0.535,0.6779,0.035
14122,0.09,0.01,0.9,0.676,0.0387
14123,0.09,0.01,0.9,0.6764,0.0391
14124,0.09,0.01,0.9,0.676,0.0387
14125,0.09,0.01,0.9,0.6756,0.0383
14126,0.09,0.01,0.9,0.6765,0.0392
14127,0.09,0.01,0.9,0.6759,0.0386
14128,0.09,0.01,0.9,0.6756,0.0383
14129,0.09,0.01,0.9,0.6766,0.0358
14130,0.09,0.01,0.9,0.6754,0.0373
14131,0.09,0.01,0.9,0.6761,0.0362
14132,0.09,0.01,0.9,0.6762,0.0361
14133,0.09,0.01,0.9,0.6779,0.035
14134,0.09,0.01,0.9,0.6779,0.035
14135,0.09,0.01,0.9,0.6779,0.035
14136,0.09,0.01,0.9,0.6779,0.0351
14137,0.09,0.01,0.9,0.6766,0.0358
14138,0.09,0.01,0.9,0.6767,0.0357
14139,0.09,0.01,0.9,0.6765,0.0359
14140,0.09,0.01,0.9,0.6779,0.035
14141,0.09,0.01,0.9,0.676,0.0362
14142,0.09,0.01,0.9,0.676,0.0362
14143,0.09,0.01,0.9,0.676,0.0363
14144,0.09,0.01,0.9,0.6767,0.0357
14145,0.09,0.01,0.9,0.6779,0.035
14146,0.09,0.01,0.9,0.6766,0.0358
14147,0.09,0.01,0.9,0.6779,0.035
14148,0.09,0.01,0.9,0.6776,0.0352
14149,0.09,0.01,0.9,0.6768,0.0356
14150,0.09,0.01,0.9,0.6765,0.0359
14151,0.394,0.072,0.535,0.6761,0.0388
14152,0.394,0.072,0.535,0.6755,0.0381
14153,0.394,0.072,0.535,0.6758,0.0364
14154,0.394,0.072,0.535,0.6765,0.0392
14155,0.394,0.072,0.535,0.6779,0.035
14156,0.394,0.072,0.535,0.6764,0.0391
14157,0.394,0.072,0.535,0.6761,0.0389
14158,0.09,0.01,0.9,0.6758,0.0386
14159,0.002,0,0.998,0.6775,0.0352
14160,0.002,0,0.998,0.6758,0.0365
14161,0.002,0,0.998,0.6758,0.0364
14162,0.002,0,0.998,0.6779,0.035
14163,0.002,0,0.998,0.6779,0.035
14164,0.09,0.01,0.9,0.6754,0.0379
14165,0.09,0.01,0.9,0.6756,0.0382
14166,0.09,0.01,0.9,0.6754,0.0378
14167,0.09,0.01,0.9,0.6754,0.0374
14168,0.09,0.01,0.9,0.6755,0.037
14169,0.09,0.01,0.9,0.6756,0.0368
14170,0.09,0.01,0.9,0.6763,0.036
14171,0.09,0.01,0.9,0.6764,0.0359
14172,0.09,0.01,0.9,0.6777,0.0351
14173,0.09,0.01,0.9,0.6778,0.0351
14174,0.09,0.01,0.9,0.6779,0.035
14175,0.09,0.01,0.9,0.6778,0.0351
14176,0.09,0.01,0.9,0.6779,0.035
14177,0.09,0.01,0.9,0.6779,0.035
14178,0.09,0.01,0.9,0.6774,0.0353
14179,0.09,0.01,0.9,0.6779,0.035
14180,0.09,0.01,0.9,0.6779,0.035
14181,0.09,0.01,0.9,0.6779,0.035
14182,0.394,0.072,0.535,0.6759,0.0386
14183,0.394,0.072,0.535,0.6754,0.0379
14184,0.394,0.072,0.535,0.6761,0.0388
14185,0.394,0.072,0.535,0.6756,0.0368
14186,0.394,0.072,0.535,0.6767,0.0357
14187,0.394,0.072,0.535,0.6779,0.035
14188,0.394,0.072,0.535,0.6761,0.0388
14189,0.09,0.01,0.9,0.6761,0.0388
14190,0.09,0.01,0.9,0.6759,0.0387
14191,0.09,0.01,0.9,0.6757,0.0383
14192,0.002,0,0.998,0.6779,0.0351
14193,0.002,0,0.998,0.6759,0.0364
14194,0.002,0,0.998,0.6779,0.035
14195,0.002,0,0.998,0.6779,0.035
14196,0.002,0,0.998,0.6756,0.0367
14197,0.002,0,0.998,0.6768,0.0357
14198,0.002,0,0.998,0.6779,0.035
14199,0.09,0.01,0.9,0.676,0.0363
14200,0.09,0.01,0.9,0.6754,0.0379
14201,0.09,0.01,0.9,0.6754,0.0375
14202,0.09,0.01,0.9,0.6766,0.0358
14203,0.09,0.01,0.9,0.6756,0.0368
14204,0.394,0.072,0.535,0.6756,0.0382
14205,0.002,0,0.998,0.6754,0.0375
14206,0.394,0.072,0.535,0.6757,0.0384
14207,0.002,0,0.998,0.6756,0.0368
14208,0.394,0.072,0.535,0.6759,0.0387
14209,0.394,0.072,0.535,0.6765,0.0358
14210,0.394,0.072,0.535,0.6777,0.0351
