ID,NCS_fs1,NCS_fs2,NCS_fs3,PHY_mpb,OGM_om_sed_frac,MAC_ruppia,MAG_ulva_a_ben,
21354,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21355,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21356,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21357,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21358,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21359,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21360,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21361,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21362,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21363,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21364,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21365,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21366,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21367,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21368,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21369,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21370,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21371,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21372,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21373,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21374,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21375,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21376,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21377,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21378,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21379,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21380,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21381,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21382,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21383,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21384,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21385,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21386,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21387,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21388,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21389,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21390,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21391,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21392,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21393,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21394,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21395,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21396,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21397,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21398,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21399,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21400,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21401,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21402,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21403,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21404,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21405,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21406,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21407,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21408,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21409,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21410,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21411,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21412,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21413,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21414,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21415,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21416,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21417,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21418,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21419,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21420,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21421,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21422,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21423,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21424,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21425,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21426,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21427,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21428,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21429,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21430,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21431,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21432,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21433,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21434,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21435,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21436,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21437,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21438,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21439,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21440,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21441,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21442,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21443,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21444,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21445,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21446,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21447,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21448,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21449,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21450,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21451,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21452,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21453,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21454,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21455,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21456,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21457,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21458,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21459,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21460,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21461,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21462,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21463,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21464,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21465,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21466,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21467,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21468,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21469,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21470,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21471,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21472,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21473,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21474,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21475,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21476,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21477,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21478,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21479,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21480,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21481,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21482,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21483,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21484,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21485,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21486,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21487,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21488,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21489,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21490,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21491,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21492,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21493,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21494,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21495,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21496,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21497,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21498,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21499,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21500,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21501,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21502,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21503,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21504,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21505,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21506,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21507,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21508,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21509,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21510,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21511,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21512,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21513,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21514,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21515,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21516,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21517,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21518,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21519,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21520,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21521,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21522,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21523,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21524,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21525,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21526,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21527,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21528,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21529,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21530,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21531,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21532,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21533,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21534,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21535,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21536,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21537,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21538,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21539,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21540,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21541,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21542,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21543,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21544,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21545,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21546,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21547,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21548,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21549,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21550,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21551,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21552,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21553,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21554,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21555,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21556,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21557,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21558,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21559,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21560,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21561,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21562,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21563,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21564,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21565,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21566,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21567,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21568,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21569,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21570,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21571,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21572,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21573,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21574,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21575,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21576,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21577,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21578,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21579,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21580,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21581,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21582,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21583,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21584,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21585,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21586,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21587,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21588,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21589,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21590,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21591,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21592,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21593,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21594,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21595,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21596,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21597,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21598,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21599,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21600,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21601,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21602,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21603,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21604,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21605,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21606,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21607,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21608,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21609,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21610,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21611,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21612,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21613,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21614,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21615,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21616,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21617,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21618,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21619,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21620,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21621,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21622,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21623,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21624,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21625,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21626,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21627,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21628,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21629,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21630,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21631,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21632,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21633,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21634,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21635,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21636,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21637,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21638,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21639,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21640,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21641,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21642,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21643,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21644,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21645,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21646,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21647,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21648,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21649,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21650,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21651,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21652,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21653,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21654,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21655,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21656,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21657,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21658,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21659,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21660,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21661,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21662,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21663,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21664,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21665,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21666,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21667,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21668,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21669,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21670,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21671,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21672,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21673,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21674,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21675,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21676,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21677,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21678,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21679,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21680,0.394,0.072,0.535,13.8889,0.02364,1523.1169,744.5221,0.002364
21681,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21682,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21683,0.88,0.1,0.02,17.3611,0.0528,0,0,0.00528
21684,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21685,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21686,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
21687,0.09,0.01,0.9,17.3611,0.0054,1503.7495,2309.9175,0.00054
