Date,T.Max,T.Min,Rain,Evap,Radn,VP,RHmaxT,RHminT,Tav,Rhav,sal,trace_1,trace_2,trace_3,trace_4,trace_5
23/08/2004 00:00,18.1,5.3,0,2.3,13.1,12.2,58.8,100,11.7,79.4,0,0,0,100,0,0
24/08/2004 00:00,22.4,6.9,0,5,17.2,10.6,39.1,100,14.65,69.55,0,0,0,100,0,0
25/08/2004 00:00,24.2,11.5,0,5.5,14.3,11,36.4,81.1,17.85,58.75,0,0,0,100,0,0
26/08/2004 00:00,18,13.3,0,3.2,13.9,14.2,68.8,93,15.65,80.9,0,0,0,100,0,0
27/08/2004 00:00,20.8,5.2,0,2.9,17.8,10.9,44.4,100,13,72.2,0,0,0,100,0,0
28/08/2004 00:00,24.1,8.4,0.8,3,13.7,10,33.3,90.8,16.25,62.05,0,0,0,100,0,0
29/08/2004 00:00,17.8,11.8,7,2,8.2,14.9,73.1,100,14.8,86.55,0,0,0,100,0,0
30/08/2004 00:00,15.6,6.6,1.8,2.8,12.3,10.8,61,100,11.1,80.5,0,0,0,100,0,0
31/08/2004 00:00,14.2,7.1,0,2.4,13.7,8,49.4,79.4,10.65,64.4,0,0,0,100,0,0
01/09/2004 00:00,14.9,7.7,0,1.5,10.5,10.3,60.8,98.1,11.3,79.45,0,0,0,100,0,0
02/09/2004 00:00,14.9,6.5,0,1.6,12,11,65,100,10.7,82.5,0,0,0,100,0,0
03/09/2004 00:00,16,5,0,1.8,14.8,11.3,62.2,100,10.5,81.1,0,0,0,100,0,0
04/09/2004 00:00,14.5,6.2,0,2,16.1,9.9,60,100,10.35,80,0,0,0,100,0,0
05/09/2004 00:00,15.9,1.8,0,1.7,14.1,10.8,59.8,100,8.85,79.9,0,0,0,100,0,0
06/09/2004 00:00,19.6,3.9,0,4.1,15.6,9.1,39.9,100,11.75,69.95,0,0,0,100,0,0
07/09/2004 00:00,13.7,8.9,4,1.1,5.5,11.3,72.1,99.2,11.3,85.65,0,0,0,100,0,0
08/09/2004 00:00,14.5,9.1,13.2,1.3,7.2,13,78.8,100,11.8,89.4,0,0,0,100,0,0
09/09/2004 00:00,16,8.9,1.6,2.3,12.2,11.2,61.6,98.3,12.45,79.95,0,0,0,100,0,0
10/09/2004 00:00,16.3,9.8,0.2,1.8,12.3,12.2,65.9,100,13.05,82.95,0,0,0,100,0,0
11/09/2004 00:00,12.4,5.8,6,2.6,15.9,8.1,56.3,87.9,9.1,72.1,0,0,0,100,0,0
12/09/2004 00:00,14.8,4.8,1.8,2.5,16.5,9.7,57.7,100,9.8,78.85,0,0,0,100,0,0
13/09/2004 00:00,16.1,8.7,2,2,15.1,13.2,72.2,100,12.4,86.1,0,0,0,100,0,0
14/09/2004 00:00,16.9,9.8,2.8,2.6,15.5,12.3,63.9,100,13.35,81.95,0,0,0,100,0,0
15/09/2004 00:00,16.5,10,0.2,2.5,16.2,12.6,67.2,100,13.25,83.6,0,0,0,100,0,0
16/09/2004 00:00,17.2,7,0.2,2.2,15.8,12.4,63.2,100,12.1,81.6,0,0,0,100,0,0
17/09/2004 00:00,18.1,5.1,0,2.6,12.7,11.4,54.9,100,11.6,77.45,0,0,0,100,0,0
18/09/2004 00:00,15.6,6.5,0,1.9,14.5,10.8,61,100,11.05,80.5,0,0,0,100,0,0
19/09/2004 00:00,19.1,3.5,0,2.7,21.6,10.9,49.3,100,11.3,74.65,0,0,0,100,0,0
20/09/2004 00:00,25.9,6,0,4.4,22,11.4,34.1,100,15.95,67.05,0,0,0,100,0,0
21/09/2004 00:00,27.3,11.2,0,7.2,21.1,9.5,26.2,71.5,19.25,48.85,0,0,0,100,0,0
22/09/2004 00:00,19.9,15.3,0,2.8,7.3,10.9,46.9,62.7,17.6,54.8,0,0,0,100,0,0
23/09/2004 00:00,15,9.5,6,1.9,12.5,11.5,67.5,96.9,12.25,82.2,0,0,0,100,0,0
24/09/2004 00:00,17.4,9.8,0.4,1.8,15.8,13,65.5,100,13.6,82.75,0,0,0,100,0,0
25/09/2004 00:00,21.6,6.5,0,3.5,20.3,13.1,50.8,100,14.05,75.4,0,0,0,100,0,0
26/09/2004 00:00,26.8,10.2,1.6,5.2,17.3,12.2,34.6,98.1,18.5,66.35,0,0,0,100,0,0
27/09/2004 00:00,18.7,12.4,0.2,2.3,16,14.2,65.9,98.7,15.55,82.3,0,0,0,100,0,0
28/09/2004 00:00,15.7,7.7,0.8,0.8,6.6,13.1,73.5,100,11.7,86.75,0,0,0,100,0,0
29/09/2004 00:00,17.7,9.2,2.6,2.6,18.9,13,64.2,100,13.45,82.1,0,0,0,100,0,0
30/09/2004 00:00,19.3,5.1,0,2.9,13.1,13.7,61.2,100,12.2,80.6,0,0,0,100,0,0
01/10/2004 00:00,20,7.1,0,3.3,21.1,11.6,49.6,100,13.55,74.8,0,0,0,100,0,0
02/10/2004 00:00,21.4,8.5,0,4.1,21.9,13.3,52.2,100,14.95,76.1,0,0,0,100,0,0
03/10/2004 00:00,17.7,8.9,0,3.7,20.2,10.8,53.4,94.8,13.3,74.1,0,0,0,100,0,0
04/10/2004 00:00,20.3,10,0,3.7,18.5,13.5,56.7,100,15.15,78.35,0,0,0,100,0,0
05/10/2004 00:00,20.3,7.3,0,3.4,21.9,13.9,58.4,100,13.8,79.2,0,0,0,100,0,0
06/10/2004 00:00,29.2,6.3,0,6.9,23.2,13,32.1,100,17.75,66.05,0,0,0,100,0,0
07/10/2004 00:00,18.8,15.8,0,5.5,20.5,13.3,61.3,74.1,17.3,67.7,0,0,0,100,0,0
08/10/2004 00:00,18.5,10.8,0.4,2.6,18.1,11.5,54,88.8,14.65,71.4,0,0,0,100,0,0
09/10/2004 00:00,22.7,7.1,0,3.9,23,13,47.1,100,14.9,73.55,0,0,0,100,0,0
10/10/2004 00:00,29.1,9.3,0,7.7,21.6,11.2,27.8,95.7,19.2,61.75,0,0,0,100,0,0
11/10/2004 00:00,26.9,15.9,0,7.4,19.4,12.8,36.1,70.9,21.4,53.5,0,0,0,100,0,0
12/10/2004 00:00,35.1,12.1,0,9.4,26,11.3,20,80.1,23.6,50.05,0,0,0,100,0,0
13/10/2004 00:00,22.1,16.1,2.2,4,14.3,16.5,62.1,90.2,19.1,76.15,0,0,0,100,0,0
14/10/2004 00:00,17.4,11.1,0.4,3.4,16.9,11,55.4,83.3,14.25,69.35,0,0,0,100,0,0
15/10/2004 00:00,17.1,7.8,0.8,3.8,22.9,8.6,44.1,81.3,12.45,62.7,0,0,0,100,0,0
16/10/2004 00:00,20.9,3.1,0,4.2,21.1,8.1,32.8,100,12,66.4,0,0,0,100,0,0
17/10/2004 00:00,23.9,5.3,0,5.4,26.3,9,30.4,100,14.6,65.2,0,0,0,100,0,0
18/10/2004 00:00,22.1,6.5,0,5.9,26.9,10.6,39.9,100,14.3,69.95,0,0,0,100,0,0
19/10/2004 00:00,22.5,5.8,0,5.3,27.3,11.1,40.7,100,14.15,70.35,0,0,0,100,0,0
20/10/2004 00:00,28.6,7.6,0,7.5,19.2,10.5,26.8,100,18.1,63.4,0,0,0,100,0,0
21/10/2004 00:00,27.1,17.3,1,4.2,21.9,12.5,34.9,63.3,22.2,49.1,0,0,0,100,0,0
22/10/2004 00:00,24.4,11.5,0,5.9,24.3,16.3,53.3,100,17.95,76.65,0,0,0,100,0,0
23/10/2004 00:00,18.1,14.6,0,3.5,10.6,14.3,68.9,86.1,16.35,77.5,0,0,0,100,0,0
24/10/2004 00:00,18.7,6.3,0,4.9,27.6,8.6,39.9,90.1,12.5,65,0,0,0,100,0,0
25/10/2004 00:00,24.9,3.5,0,4.6,22.1,10,31.8,100,14.2,65.9,0,0,0,100,0,0
26/10/2004 00:00,21.8,10.4,0,3.3,8.7,10.7,41,84.9,16.1,62.95,0,0,0,100,0,0
27/10/2004 00:00,16.8,7.9,8,4.6,23.4,9.8,51.3,92,12.35,71.65,0,0,0,100,0,0
28/10/2004 00:00,19.2,10.1,0.4,4.5,22.7,13.8,62.1,100,14.65,81.05,0,0,0,100,0,0
29/10/2004 00:00,20.1,5,0,5,27.8,9.9,42.1,100,12.55,71.05,0,0,0,100,0,0
30/10/2004 00:00,26.5,5.8,0,5.4,22.7,11.1,32.1,100,16.15,66.05,0,0,0,100,0,0
31/10/2004 00:00,31.1,11.5,0,7,23.6,9.6,21.2,70.8,21.3,46,0,0,0,100,0,0
01/11/2004 00:00,23.3,12.7,0,6.1,24.7,15.2,53.2,100,18,76.6,0,0,0,100,0,0
02/11/2004 00:00,16.4,10.1,2.4,4.4,20.7,11.4,61.2,92.3,13.25,76.75,0,0,0,100,0,0
03/11/2004 00:00,18.9,5.3,1.6,4.9,24.9,10.1,46.3,100,12.1,73.15,0,0,0,100,0,0
04/11/2004 00:00,16.5,9.7,2.8,1.3,12.4,11.5,61.3,95.6,13.1,78.45,0,0,0,100,0,0
05/11/2004 00:00,17.2,9.7,17.6,2.7,9,14.7,75,100,13.45,87.5,0,0,0,100,0,0
06/11/2004 00:00,17.5,7.9,3.2,3.5,23,11,55,100,12.7,77.5,0,0,0,100,0,0
07/11/2004 00:00,18,8.1,0.8,3.6,20.5,11.9,57.7,100,13.05,78.85,0,0,0,100,0,0
08/11/2004 00:00,18.6,4.8,0,4.6,25.7,10.9,50.9,100,11.7,75.45,0,0,0,100,0,0
09/11/2004 00:00,25.1,6.2,0,5.8,29.4,11.9,37.4,100,15.65,68.7,0,0,0,100,0,0
10/11/2004 00:00,25.8,11.9,0,5.6,13,9.6,28.9,68.9,18.85,48.9,0,0,0,100,0,0
11/11/2004 00:00,19.4,14.9,0.6,3.6,14.3,16.1,71.5,95.1,17.15,83.3,0,0,0,100,0,0
12/11/2004 00:00,25.3,10.9,10.2,5.7,18.1,13.6,42.2,100,18.1,71.1,0,0,0,100,0,0
13/11/2004 00:00,18.5,10.4,5,5,24.2,11.4,53.6,90.4,14.45,72,0,0,0,100,0,0
14/11/2004 00:00,19.7,12.3,1,3.9,21.9,13.7,59.7,95.8,16,77.75,0,0,0,100,0,0
15/11/2004 00:00,19.7,12.3,0.4,4.5,21.5,14.1,61.5,98.6,16,80.05,0,0,0,100,0,0
16/11/2004 00:00,25.9,6.4,0,5.7,30,11,32.9,100,16.15,66.45,0,0,0,100,0,0
17/11/2004 00:00,33.5,9.9,0,11.7,24.6,10.3,19.9,84.5,21.7,52.2,0,0,0,100,0,0
18/11/2004 00:00,19.5,17.2,0,4.4,12.1,15.2,67.1,77.5,18.35,72.3,0,0,0,100,0,0
19/11/2004 00:00,18.9,10.7,0.8,5.7,28.8,9.3,42.6,72.3,14.8,57.45,0,0,0,100,0,0
20/11/2004 00:00,19.9,6.7,0,6.3,29.1,8.9,38.3,90.7,13.3,64.5,0,0,0,100,0,0
21/11/2004 00:00,19.5,5,0,5.7,25.8,10.4,45.9,100,12.25,72.95,0,0,0,100,0,0
22/11/2004 00:00,20.4,10.3,0,7.1,28.1,11.3,47.2,90.3,15.35,68.75,0,0,0,100,0,0
23/11/2004 00:00,24.5,5.7,0,7,30.3,10.3,33.5,100,15.1,66.75,0,0,0,100,0,0
24/11/2004 00:00,27.3,9.9,0,7.9,31.2,12.2,33.6,100,18.6,66.8,0,0,0,100,0,0
25/11/2004 00:00,33.9,9.8,0,9.3,31,14.4,27.2,100,21.85,63.6,0,0,0,100,0,0
26/11/2004 00:00,38.1,13.6,0,10.5,28.2,10.6,15.9,68.1,25.85,42,0,0,0,100,0,0
27/11/2004 00:00,36.5,21,0,9.7,20.7,10.1,16.5,40.6,28.75,28.55,0,0,0,100,0,0
28/11/2004 00:00,29.8,15.7,0,8.6,28.8,18.2,43.4,100,22.75,71.7,0,0,0,100,0,0
29/11/2004 00:00,30.5,12.7,0,4.5,12,15.2,34.8,100,21.6,67.4,0,0,0,100,0,0
30/11/2004 00:00,28,18.8,0,4.7,13.8,17.9,47.4,82.5,23.4,64.95,0,0,0,100,0,0
01/12/2004 00:00,19.8,13.1,7.6,6.2,26.3,11.6,50.3,77,16.45,63.65,0,0,0,100,0,0
02/12/2004 00:00,20.8,11.4,0,6.3,27.5,9.7,39.5,72,16.1,55.75,0,0,0,100,0,0
03/12/2004 00:00,27.2,6.8,0,5.9,24.9,9.3,25.8,94.2,17,60,0,0,0,100,0,0
04/12/2004 00:00,28.5,15.4,0,7.7,26.3,10.3,26.5,58.9,21.95,42.7,0,0,0,100,0,0
05/12/2004 00:00,27.9,13.6,0,6.2,25,14.1,37.5,90.6,20.75,64.05,0,0,0,100,0,0
06/12/2004 00:00,23.9,17.3,0.2,4.1,14.7,14.3,48.2,72.5,20.6,60.35,0,0,0,100,0,0
07/12/2004 00:00,23.2,15.2,0.8,3.4,16.8,17.5,61.6,100,19.2,80.8,0,0,0,100,0,0
08/12/2004 00:00,25.5,15.3,1.8,3.1,18.8,17.3,53,99.6,20.4,76.3,0,0,0,100,0,0
09/12/2004 00:00,30,16.2,0,5.1,19.2,18,42.4,97.8,23.1,70.1,0,0,0,100,0,0
10/12/2004 00:00,29.3,16.8,28.2,5.4,23.9,20.6,50.5,100,23.05,75.25,0,0,0,100,0,0
11/12/2004 00:00,26.7,17.8,4.8,4.7,26.3,19.3,55.1,94.7,22.25,74.9,0,0,0,100,0,0
12/12/2004 00:00,24.3,15.9,0,2.9,11.7,18.6,61.2,100,20.1,80.6,0,0,0,100,0,0
13/12/2004 00:00,21.5,15.9,0.8,3.2,15.9,17.6,68.7,97.5,18.7,83.1,0,0,0,100,0,0
14/12/2004 00:00,21.5,15.6,1,4.6,18.4,16.7,65.2,94.3,18.55,79.75,0,0,0,100,0,0
15/12/2004 00:00,23.3,7.7,0.4,6.2,30.7,10.3,36,98.1,15.5,67.05,0,0,0,100,0,0
16/12/2004 00:00,29.8,9.3,0,7.3,30.3,14.1,33.6,100,19.55,66.8,0,0,0,100,0,0
17/12/2004 00:00,36.8,12.9,0,8.4,32.2,11,17.7,74,24.85,45.85,0,0,0,100,0,0
18/12/2004 00:00,38.5,19.1,0,13.3,30.3,11.2,16.5,50.7,28.8,33.6,0,0,0,100,0,0
19/12/2004 00:00,22,15.5,0,7.6,23.8,11.3,42.8,64.2,18.75,53.5,0,0,0,100,0,0
20/12/2004 00:00,22.8,10.8,0.2,7.1,30.4,10.6,38.2,81.9,16.8,60.05,0,0,0,100,0,0
21/12/2004 00:00,27.8,9.2,0,7,30.4,11,29.4,94.6,18.5,62,0,0,0,100,0,0
22/12/2004 00:00,31.6,12.2,0,9.8,30.4,14.8,31.8,100,21.9,65.9,0,0,0,100,0,0
23/12/2004 00:00,35.7,15.6,0,9,22,11.9,20.4,67.2,25.65,43.8,0,0,0,100,0,0
24/12/2004 00:00,22.6,15.8,0,7.9,27.4,12,43.8,66.9,19.2,55.35,0,0,0,100,0,0
25/12/2004 00:00,23.3,8.3,0,7.3,30,11.9,41.6,100,15.8,70.8,0,0,0,100,0,0
26/12/2004 00:00,23.7,8.6,0,7.2,28.8,11.5,39.3,100,16.15,69.65,0,0,0,100,0,0
27/12/2004 00:00,20.3,14.1,0,7.2,27.8,10,42,62.2,17.2,52.1,0,0,0,100,0,0
28/12/2004 00:00,20.6,9.8,0,6.3,27.8,9.7,40,80.1,15.2,60.05,0,0,0,100,0,0
29/12/2004 00:00,23.6,13.4,0,6.2,24.8,13.7,47,89.2,18.5,68.1,0,0,0,100,0,0
30/12/2004 00:00,31.7,10.7,0,7.8,24.7,12.3,26.3,95.7,21.2,61,0,0,0,100,0,0
31/12/2004 00:00,35.7,13.8,0,10.1,29.6,11.4,19.5,72.3,24.75,45.9,0,0,0,100,0,0
01/01/2005 00:00,23,16.7,0,5.9,18.1,15.5,55.2,81.6,19.85,68.4,0,0,0,100,0,0
02/01/2005 00:00,25.5,10.6,0,8.2,31.3,10.9,33.4,85.3,18.05,59.35,0,0,0,100,0,0
03/01/2005 00:00,31.4,14.7,0,5.5,23.2,9.9,21.5,59.2,23.05,40.35,0,0,0,100,0,0
04/01/2005 00:00,21.4,16.3,7.2,4.4,19.3,18.2,71.4,98.3,18.85,84.85,0,0,0,100,0,0
05/01/2005 00:00,21.5,14,1.8,5.8,23.2,14.8,57.7,92.6,17.75,75.15,0,0,0,100,0,0
06/01/2005 00:00,20.2,12.2,0,5.6,24.9,11,46.5,77.5,16.2,62,0,0,0,100,0,0
07/01/2005 00:00,21,11.3,0,5.8,25.5,10.8,43.4,80.7,16.15,62.05,0,0,0,100,0,0
08/01/2005 00:00,24.5,7.9,0,6.3,27,11.2,36.4,100,16.2,68.2,0,0,0,100,0,0
09/01/2005 00:00,30.6,10.5,0,7.7,29.9,13.6,31,100,20.55,65.5,0,0,0,100,0,0
10/01/2005 00:00,37.9,12.8,0,10.7,31.5,13.6,20.6,92.1,25.35,56.35,0,0,0,100,0,0
11/01/2005 00:00,39.1,17.2,0,13.5,26.9,9.7,13.8,49.5,28.15,31.65,0,0,0,100,0,0
12/01/2005 00:00,24.6,15,0,6.7,29.9,13.6,44,79.8,19.8,61.9,0,0,0,100,0,0
13/01/2005 00:00,31.7,11.1,0,7.6,30.6,15.6,33.4,100,21.4,66.7,0,0,0,100,0,0
14/01/2005 00:00,24.1,15.3,0,5.7,19.1,18.2,60.6,100,19.7,80.3,0,0,0,100,0,0
15/01/2005 00:00,23,13,0,5.2,20.5,13.2,47,88.2,18,67.6,0,0,0,100,0,0
16/01/2005 00:00,21.1,13.9,0,6.4,25.1,10.5,42,66.2,17.5,54.1,0,0,0,100,0,0
17/01/2005 00:00,23.7,14.1,0,4.8,20.9,14.4,49.2,89.6,18.9,69.4,0,0,0,100,0,0
18/01/2005 00:00,29.2,11.2,0,7.2,29.8,15.1,37.3,100,20.2,68.65,0,0,0,100,0,0
19/01/2005 00:00,32.7,14.3,0,7.2,20.2,15.3,30.9,93.9,23.5,62.4,0,0,0,100,0,0
20/01/2005 00:00,24.3,17.9,0.2,7.5,26.5,18.2,59.9,88.8,21.1,74.35,0,0,0,100,0,0
21/01/2005 00:00,22.6,15.6,0,6.4,17.5,12.6,46,71.1,19.1,58.55,0,0,0,100,0,0
22/01/2005 00:00,24.2,12,0,6,25.9,16,53,100,18.1,76.5,0,0,0,100,0,0
23/01/2005 00:00,24.5,10.8,0,7.8,29.6,13.9,45.2,100,17.65,72.6,0,0,0,100,0,0
24/01/2005 00:00,29,12,0,8.2,30.2,14.5,36.2,100,20.5,68.1,0,0,0,100,0,0
25/01/2005 00:00,38.7,16,0,10.3,28.3,17.7,25.7,97.4,27.35,61.55,0,0,0,100,0,0
26/01/2005 00:00,38.4,22.8,0,10.3,27.6,16.5,24.4,59.5,30.6,41.95,0,0,0,100,0,0
27/01/2005 00:00,28.8,17.1,0,6.1,23.4,19.5,49.3,100,22.95,74.65,0,0,0,100,0,0
28/01/2005 00:00,26.5,16.1,0,4.6,15.3,20.2,58.4,100,21.3,79.2,0,0,0,100,0,0
29/01/2005 00:00,24.5,15.6,2.4,5.6,23.7,16.1,52.4,90.9,20.05,71.65,0,0,0,100,0,0
30/01/2005 00:00,25,11,0,6.2,29.3,13,41.1,99.1,18,70.1,0,0,0,100,0,0
31/01/2005 00:00,28.5,10.2,0,6.5,28.8,14.9,38.3,100,19.35,69.15,0,0,0,100,0,0
01/02/2005 00:00,23,13.5,0,3.9,16.2,16,57,100,18.25,78.5,0,0,0,100,0,0
02/02/2005 00:00,19.2,10.3,8.6,5.5,23.2,10.6,47.7,84.7,14.75,66.2,0,0,0,100,0,0
03/02/2005 00:00,17.3,11.1,7.8,2.7,9,10.9,55.2,82.5,14.2,68.85,0,0,0,100,0,0
04/02/2005 00:00,18.3,11.4,5.4,3,8.3,15.1,71.8,100,14.85,85.9,0,0,0,100,0,0
05/02/2005 00:00,21.4,14.2,2.4,4.6,16.3,14.1,55.3,87.1,17.8,71.2,0,0,0,100,0,0
06/02/2005 00:00,30.1,10.5,0,7.1,29,12.5,29.3,98.5,20.3,63.9,0,0,0,100,0,0
07/02/2005 00:00,25.1,16.2,0,6.3,21,16.9,53,91.8,20.65,72.4,0,0,0,100,0,0
08/02/2005 00:00,22,14.7,0.6,5.2,18.9,14,53,83.8,18.35,68.4,0,0,0,100,0,0
09/02/2005 00:00,22.2,14.4,2.6,2.7,14,15.7,58.7,95.8,18.3,77.25,0,0,0,100,0,0
10/02/2005 00:00,21,12.5,7.4,3.9,17.2,13.1,52.7,90.4,16.75,71.55,0,0,0,100,0,0
11/02/2005 00:00,22.9,11.7,0,4.4,16.2,13.2,47.3,96.1,17.3,71.7,0,0,0,100,0,0
12/02/2005 00:00,22.2,14.3,0,5.6,23.3,11.2,41.9,68.8,18.25,55.35,0,0,0,100,0,0
13/02/2005 00:00,26.8,8.2,0,5.8,26.8,11.2,31.8,100,17.5,65.9,0,0,0,100,0,0
14/02/2005 00:00,35.3,12.4,0,9.2,27.2,8.7,15.2,60.5,23.85,37.85,0,0,0,100,0,0
15/02/2005 00:00,23.3,17.6,0,5.9,17.5,17.5,61.2,87,20.45,74.1,0,0,0,100,0,0
16/02/2005 00:00,21.6,13.3,0,5,18.8,10.9,42.3,71.4,17.45,56.85,0,0,0,100,0,0
17/02/2005 00:00,28.5,7.4,0,7.9,26.7,10.7,27.5,100,17.95,63.75,0,0,0,100,0,0
18/02/2005 00:00,24.7,14.2,0,2.8,10.2,7.6,24.4,47,19.45,35.7,0,0,0,100,0,0
19/02/2005 00:00,21,13.7,1.6,3.9,18.7,15.4,62,98.3,17.35,80.15,0,0,0,100,0,0
20/02/2005 00:00,23.2,12.4,0.2,6,21.1,14.6,51.4,100,17.8,75.7,0,0,0,100,0,0
21/02/2005 00:00,25.8,13.4,0,5.6,15.9,15.4,46.4,100,19.6,73.2,0,0,0,100,0,0
22/02/2005 00:00,33.6,10.6,0,8.3,24.5,17,32.7,100,22.1,66.35,0,0,0,100,0,0
23/02/2005 00:00,36.8,15.4,0,9.4,19.3,10.9,17.6,62.3,26.1,39.95,0,0,0,100,0,0
24/02/2005 00:00,21.7,17.9,0,5.5,16,15.9,61.3,77.6,19.8,69.45,0,0,0,100,0,0
25/02/2005 00:00,22.4,14.2,0,5.5,20.7,12.9,47.6,79.7,18.3,63.65,0,0,0,100,0,0
26/02/2005 00:00,23.3,11.9,0,6,21,12.9,45.1,92.6,17.6,68.85,0,0,0,100,0,0
27/02/2005 00:00,28.1,9,0,5.8,25.7,12.8,33.7,100,18.55,66.85,0,0,0,100,0,0
28/02/2005 00:00,35.8,10.1,0,8.2,25.4,11.4,19.4,92.3,22.95,55.85,0,0,0,100,0,0
01/03/2005 00:00,29.4,13.8,0,6.3,17.8,17.9,43.7,100,21.6,71.85,0,0,0,100,0,0
02/03/2005 00:00,22.2,13.9,0,6.2,22.3,12.4,46.4,78.1,18.05,62.25,0,0,0,100,0,0
03/03/2005 00:00,21.9,6.9,0,5.4,24.1,10.3,39.2,100,14.4,69.6,0,0,0,100,0,0
04/03/2005 00:00,19.3,12.1,0,3.1,7.6,13,58.1,92.1,15.7,75.1,0,0,0,100,0,0
05/03/2005 00:00,19.2,12.3,8.2,4.8,21.1,11.8,53.1,82.5,15.75,67.8,0,0,0,100,0,0
06/03/2005 00:00,20.5,11.1,0,3.6,15.7,12,49.8,90.9,15.8,70.35,0,0,0,100,0,0
07/03/2005 00:00,22,7.8,0,4.9,21.5,12.4,46.9,100,14.9,73.45,0,0,0,100,0,0
08/03/2005 00:00,22.5,7.7,0,4.3,22.6,12.7,46.6,100,15.1,73.3,0,0,0,100,0,0
09/03/2005 00:00,22.8,9.4,0,4.7,19.8,14.4,51.9,100,16.1,75.95,0,0,0,100,0,0
10/03/2005 00:00,25.1,7.1,0,4.3,24.2,12.4,38.9,100,16.1,69.45,0,0,0,100,0,0
11/03/2005 00:00,34.8,9.9,0,7.8,22.7,13,23.4,100,22.35,61.7,0,0,0,100,0,0
12/03/2005 00:00,35.3,18.3,0,9,21.1,9.2,16.1,43.8,26.8,29.95,0,0,0,100,0,0
13/03/2005 00:00,25.2,17.2,0,5.2,18.9,17.6,54.9,89.7,21.2,72.3,0,0,0,100,0,0
14/03/2005 00:00,24.4,13.7,0,5.1,18.5,17,55.6,100,19.05,77.8,0,0,0,100,0,0
15/03/2005 00:00,19.2,14.5,0,2.4,11,15.8,71.1,95.8,16.85,83.45,0,0,0,100,0,0
16/03/2005 00:00,19.7,10.9,3.2,5,17.3,12.2,53.2,93.6,15.3,73.4,0,0,0,100,0,0
17/03/2005 00:00,19.9,7.3,0,4.7,20.8,10.8,46.5,100,13.6,73.25,0,0,0,100,0,0
18/03/2005 00:00,23.7,7.4,0,3.8,22.1,12.5,42.7,100,15.55,71.35,0,0,0,100,0,0
19/03/2005 00:00,26.2,9,0,5.4,21.5,15,44.1,100,17.6,72.05,0,0,0,100,0,0
20/03/2005 00:00,23.2,12,0,5.1,19.3,16.8,59.1,100,17.6,79.55,0,0,0,100,0,0
21/03/2005 00:00,22.8,10.5,0,4.7,20.1,15.1,54.4,100,16.65,77.2,0,0,0,100,0,0
22/03/2005 00:00,24.7,9.3,0,5.3,21.1,14.4,46.3,100,17,73.15,0,0,0,100,0,0
23/03/2005 00:00,22.8,9.7,0,5.2,20.7,13.4,48.3,100,16.25,74.15,0,0,0,100,0,0
24/03/2005 00:00,20.9,8.1,0,4.4,18.6,13.5,54.6,100,14.5,77.3,0,0,0,100,0,0
25/03/2005 00:00,20.8,11.8,0,4.1,14.2,12.6,51.3,91.1,16.3,71.2,0,0,0,100,0,0
26/03/2005 00:00,20.7,4.7,0,3.5,18.2,9.4,38.5,100,12.7,69.25,0,0,0,100,0,0
27/03/2005 00:00,24.4,5.3,0,3.7,17.6,11.5,37.6,100,14.85,68.8,0,0,0,100,0,0
28/03/2005 00:00,25.2,14.3,0,4.2,18,15.4,48.1,94.5,19.75,71.3,0,0,0,100,0,0
29/03/2005 00:00,24.8,14.1,0,2.9,5.4,13.5,43.1,84,19.45,63.55,0,0,0,100,0,0
30/03/2005 00:00,30.2,14,0.2,7.2,19,12.5,29.1,78.2,22.1,53.65,0,0,0,100,0,0
31/03/2005 00:00,33.2,19.6,0,8.8,17,11.6,22.8,50.9,26.4,36.85,0,0,0,100,0,0
01/04/2005 00:00,32.7,19.6,0,8.4,15.8,13.6,27.5,59.7,26.15,43.6,0,0,0,100,0,0
02/04/2005 00:00,35.4,21.2,0,8.1,11.7,14,24.4,55.6,28.3,40,0,0,0,100,0,0
03/04/2005 00:00,21.5,18.3,0.2,3.7,14,18.1,70.6,86.1,19.9,78.35,0,0,0,100,0,0
04/04/2005 00:00,20.5,10.7,2.6,4.1,17.8,10.6,44,82.4,15.6,63.2,0,0,0,100,0,0
05/04/2005 00:00,23.8,6,0,3.7,18.7,11.1,37.7,100,14.9,68.85,0,0,0,100,0,0
06/04/2005 00:00,22.8,7.2,0,4.8,18.3,12.1,43.6,100,15,71.8,0,0,0,100,0,0
07/04/2005 00:00,23.6,11.1,0,3.2,10.6,13.2,45.3,100,17.35,72.65,0,0,0,100,0,0
08/04/2005 00:00,30.7,14.9,1,6,13.7,13,29.4,76.8,22.8,53.1,0,0,0,100,0,0
09/04/2005 00:00,34.1,13.8,0,8.9,15.3,13,24.3,82.4,23.95,53.35,0,0,0,100,0,0
10/04/2005 00:00,22.9,18.1,0,2.5,9.5,17.8,63.8,85.8,20.5,74.8,0,0,0,100,0,0
11/04/2005 00:00,22.6,6.8,0.4,3.3,17.8,13.6,49.6,100,14.7,74.8,0,0,0,100,0,0
12/04/2005 00:00,25.5,5.5,0,3.8,15.8,11.8,36.2,100,15.5,68.1,0,0,0,100,0,0
13/04/2005 00:00,30.4,11.1,0,5.4,14.2,9.4,21.7,71.2,20.75,46.45,0,0,0,100,0,0
14/04/2005 00:00,19,13.6,0,4.3,16.1,11.9,54.2,76.5,16.3,65.35,0,0,0,100,0,0
