ID,NCS_fs1,NCS_fs2,NCS_fs3,PHY_mpb,OGM_om_sed_frac
24789,0.6900,0.1800,0.1400,50.0000,0.1380
24790,0.0600,0.0100,0.9300,200.0000,0.0120
24791,0.0600,0.0100,0.9300,200.0000,0.0120
24792,0.0600,0.0100,0.9300,200.0000,0.0120
24793,0.6900,0.1800,0.1400,50.0000,0.1380
24794,0.6900,0.1800,0.1400,50.0000,0.1380
24795,0.6900,0.1800,0.1400,50.0000,0.1380
24796,0.6900,0.1800,0.1400,50.0000,0.1380
24797,0.6900,0.1800,0.1400,50.0000,0.1380
24798,0.0600,0.0100,0.9300,200.0000,0.0120
24799,0.0600,0.0100,0.9300,200.0000,0.0120
24800,0.0600,0.0100,0.9300,200.0000,0.0120
24801,0.0600,0.0100,0.9300,200.0000,0.0120
24802,0.0600,0.0100,0.9300,200.0000,0.0120
24803,0.0600,0.0100,0.9300,200.0000,0.0120
24804,0.6900,0.1800,0.1400,50.0000,0.1380
24805,0.6900,0.1800,0.1400,50.0000,0.1380
24806,0.6900,0.1800,0.1400,50.0000,0.1380
24807,0.6900,0.1800,0.1400,50.0000,0.1380
24808,0.6900,0.1800,0.1400,50.0000,0.1380
24809,0.6900,0.1800,0.1400,50.0000,0.1380
24810,0.0600,0.0100,0.9300,200.0000,0.0120
24811,0.0600,0.0100,0.9300,200.0000,0.0120
24812,0.0600,0.0100,0.9300,200.0000,0.0120
24813,0.0600,0.0100,0.9300,200.0000,0.0120
24814,0.0600,0.0100,0.9300,200.0000,0.0120
24815,0.0600,0.0100,0.9300,200.0000,0.0120
24816,0.0600,0.0100,0.9300,200.0000,0.0120
24817,0.0600,0.0100,0.9300,200.0000,0.0120
24818,0.0600,0.0100,0.9300,200.0000,0.0120
24819,0.0600,0.0100,0.9300,200.0000,0.0120
24820,0.0600,0.0100,0.9300,200.0000,0.0120
24821,0.0600,0.0100,0.9300,200.0000,0.0120
24822,0.0600,0.0100,0.9300,200.0000,0.0120
24823,0.0600,0.0100,0.9300,200.0000,0.0120
24824,0.0600,0.0100,0.9300,200.0000,0.0120
24825,0.0600,0.0100,0.9300,200.0000,0.0120
24826,0.0600,0.0100,0.9300,200.0000,0.0120
24827,0.0600,0.0100,0.9300,200.0000,0.0120
24828,0.0600,0.0100,0.9300,200.0000,0.0120
24829,0.6900,0.1800,0.1400,50.0000,0.1380
24830,0.6900,0.1800,0.1400,50.0000,0.1380
24831,0.6900,0.1800,0.1400,50.0000,0.1380
24832,0.6900,0.1800,0.1400,50.0000,0.1380
24833,0.6900,0.1800,0.1400,50.0000,0.1380
24834,0.6900,0.1800,0.1400,50.0000,0.1380
24835,0.6900,0.1800,0.1400,50.0000,0.1380
24836,0.6900,0.1800,0.1400,50.0000,0.1380
24837,0.6900,0.1800,0.1400,50.0000,0.1380
24838,0.6900,0.1800,0.1400,50.0000,0.1380
24839,0.0500,0.0010,0.9480,200.0000,0.0100
24840,0.0500,0.0010,0.9480,200.0000,0.0100
24841,0.6900,0.1800,0.1400,50.0000,0.1380
24842,0.6900,0.1800,0.1400,50.0000,0.1380
24843,0.6900,0.1800,0.1400,50.0000,0.1380
24844,0.6900,0.1800,0.1400,50.0000,0.1380
24845,0.6900,0.1800,0.1400,50.0000,0.1380
24846,0.6900,0.1800,0.1400,50.0000,0.1380
24847,0.6900,0.1800,0.1400,50.0000,0.1380
24848,0.6900,0.1800,0.1400,50.0000,0.1380
24849,0.0600,0.0100,0.9300,200.0000,0.0120
24850,0.6900,0.1800,0.1400,50.0000,0.1380
24851,0.6900,0.1800,0.1400,50.0000,0.1380
24852,0.6900,0.1800,0.1400,50.0000,0.1380
24853,0.0600,0.0100,0.9300,200.0000,0.0120
24854,0.6900,0.1800,0.1400,50.0000,0.1380
24855,0.0600,0.0100,0.9300,200.0000,0.0120
24856,0.0600,0.0100,0.9300,200.0000,0.0120
24857,0.0600,0.0100,0.9300,200.0000,0.0120
24858,0.0600,0.0100,0.9300,200.0000,0.0120
24859,0.6900,0.1800,0.1400,50.0000,0.1380
24860,0.6900,0.1800,0.1400,50.0000,0.1380
24861,0.6900,0.1800,0.1400,50.0000,0.1380
24862,0.6900,0.1800,0.1400,50.0000,0.1380
24863,0.6900,0.1800,0.1400,50.0000,0.1380
24864,0.6900,0.1800,0.1400,50.0000,0.1380
24865,0.6900,0.1800,0.1400,50.0000,0.1380
24866,0.0600,0.0100,0.9300,200.0000,0.0120
24867,0.0600,0.0100,0.9300,200.0000,0.0120
24868,0.0600,0.0100,0.9300,200.0000,0.0120
24869,0.0600,0.0100,0.9300,200.0000,0.0120
24870,0.0600,0.0100,0.9300,200.0000,0.0120
24871,0.0600,0.0100,0.9300,200.0000,0.0120
24872,0.0600,0.0100,0.9300,200.0000,0.0120
24873,0.0600,0.0100,0.9300,200.0000,0.0120
24874,0.0600,0.0100,0.9300,200.0000,0.0120
24875,0.0600,0.0100,0.9300,200.0000,0.0120
24876,0.0600,0.0100,0.9300,200.0000,0.0120
24877,0.0600,0.0100,0.9300,200.0000,0.0120
24878,0.6900,0.1800,0.1400,50.0000,0.1380
24879,0.6900,0.1800,0.1400,50.0000,0.1380
24880,0.6900,0.1800,0.1400,50.0000,0.1380
24881,0.6900,0.1800,0.1400,50.0000,0.1380
24882,0.6900,0.1800,0.1400,50.0000,0.1380
24883,0.6900,0.1800,0.1400,50.0000,0.1380
24884,0.0500,0.0010,0.9480,200.0000,0.0100
24885,0.6900,0.1800,0.1400,50.0000,0.1380
24886,0.6900,0.1800,0.1400,50.0000,0.1380
24887,0.6900,0.1800,0.1400,50.0000,0.1380
24888,0.6900,0.1800,0.1400,50.0000,0.1380
24889,0.6900,0.1800,0.1400,50.0000,0.1380
24890,0.6900,0.1800,0.1400,50.0000,0.1380
24891,0.6900,0.1800,0.1400,50.0000,0.1380
24892,0.6900,0.1800,0.1400,50.0000,0.1380
24893,0.6900,0.1800,0.1400,50.0000,0.1380
24894,0.6900,0.1800,0.1400,50.0000,0.1380
24895,0.6900,0.1800,0.1400,50.0000,0.1380
24896,0.0600,0.0100,0.9300,200.0000,0.0120
24897,0.6900,0.1800,0.1400,50.0000,0.1380
24898,0.6900,0.1800,0.1400,50.0000,0.1380
24899,0.0600,0.0100,0.9300,200.0000,0.0120
24900,0.0600,0.0100,0.9300,200.0000,0.0120
24901,0.6900,0.1800,0.1400,50.0000,0.1380
24902,0.6900,0.1800,0.1400,50.0000,0.1380
24903,0.6900,0.1800,0.1400,50.0000,0.1380
24904,0.6900,0.1800,0.1400,50.0000,0.1380
24905,0.6900,0.1800,0.1400,50.0000,0.1380
24906,0.6900,0.1800,0.1400,50.0000,0.1380
24907,0.6900,0.1800,0.1400,50.0000,0.1380
24908,0.0600,0.0100,0.9300,200.0000,0.0120
24909,0.0600,0.0100,0.9300,200.0000,0.0120
24910,0.0600,0.0100,0.9300,200.0000,0.0120
24911,0.0600,0.0100,0.9300,200.0000,0.0120
24912,0.0600,0.0100,0.9300,200.0000,0.0120
24913,0.0600,0.0100,0.9300,200.0000,0.0120
24914,0.0600,0.0100,0.9300,200.0000,0.0120
24915,0.0600,0.0100,0.9300,200.0000,0.0120
24916,0.0600,0.0100,0.9300,200.0000,0.0120
24917,0.0600,0.0100,0.9300,200.0000,0.0120
24918,0.0600,0.0100,0.9300,200.0000,0.0120
24919,0.0600,0.0100,0.9300,200.0000,0.0120
24920,0.0600,0.0100,0.9300,200.0000,0.0120
24921,0.0600,0.0100,0.9300,200.0000,0.0120
24922,0.6900,0.1800,0.1400,50.0000,0.1380
24923,0.6900,0.1800,0.1400,50.0000,0.1380
24924,0.6900,0.1800,0.1400,50.0000,0.1380
24925,0.6900,0.1800,0.1400,50.0000,0.1380
24926,0.6900,0.1800,0.1400,50.0000,0.1380
24927,0.0500,0.0010,0.9480,200.0000,0.0100
24928,0.0500,0.0010,0.9480,200.0000,0.0100
24929,0.6900,0.1800,0.1400,50.0000,0.1380
24930,0.6900,0.1800,0.1400,50.0000,0.1380
24931,0.6900,0.1800,0.1400,50.0000,0.1380
24932,0.6900,0.1800,0.1400,50.0000,0.1380
24933,0.6900,0.1800,0.1400,50.0000,0.1380
24934,0.6900,0.1800,0.1400,50.0000,0.1380
24935,0.6900,0.1800,0.1400,50.0000,0.1380
24936,0.6900,0.1800,0.1400,50.0000,0.1380
24937,0.6900,0.1800,0.1400,50.0000,0.1380
24938,0.6900,0.1800,0.1400,50.0000,0.1380
24939,0.6900,0.1800,0.1400,50.0000,0.1380
24940,0.0600,0.0100,0.9300,200.0000,0.0120
24941,0.0600,0.0100,0.9300,200.0000,0.0120
24942,0.6900,0.1800,0.1400,50.0000,0.1380
24943,0.6900,0.1800,0.1400,50.0000,0.1380
24944,0.6900,0.1800,0.1400,50.0000,0.1380
24945,0.6900,0.1800,0.1400,50.0000,0.1380
24946,0.6900,0.1800,0.1400,50.0000,0.1380
24947,0.6900,0.1800,0.1400,50.0000,0.1380
24948,0.0600,0.0100,0.9300,200.0000,0.0120
24949,0.0600,0.0100,0.9300,200.0000,0.0120
24950,0.0600,0.0100,0.9300,200.0000,0.0120
24951,0.0600,0.0100,0.9300,200.0000,0.0120
24952,0.0600,0.0100,0.9300,200.0000,0.0120
24953,0.0600,0.0100,0.9300,200.0000,0.0120
24954,0.0600,0.0100,0.9300,200.0000,0.0120
24955,0.0600,0.0100,0.9300,200.0000,0.0120
24956,0.0600,0.0100,0.9300,200.0000,0.0120
24957,0.0600,0.0100,0.9300,200.0000,0.0120
24958,0.0600,0.0100,0.9300,200.0000,0.0120
24959,0.0600,0.0100,0.9300,200.0000,0.0120
24960,0.0600,0.0100,0.9300,200.0000,0.0120
24961,0.6900,0.1800,0.1400,50.0000,0.1380
24962,0.6900,0.1800,0.1400,50.0000,0.1380
24963,0.6900,0.1800,0.1400,50.0000,0.1380
24964,0.6900,0.1800,0.1400,50.0000,0.1380
24965,0.6900,0.1800,0.1400,50.0000,0.1380
24966,0.6900,0.1800,0.1400,50.0000,0.1380
24967,0.6900,0.1800,0.1400,50.0000,0.1380
24968,0.0500,0.0010,0.9480,200.0000,0.0100
24969,0.0500,0.0010,0.9480,200.0000,0.0100
24970,0.6900,0.1800,0.1400,50.0000,0.1380
24971,0.6900,0.1800,0.1400,50.0000,0.1380
24972,0.6900,0.1800,0.1400,50.0000,0.1380
24973,0.6900,0.1800,0.1400,50.0000,0.1380
24974,0.6900,0.1800,0.1400,50.0000,0.1380
24975,0.6900,0.1800,0.1400,50.0000,0.1380
24976,0.6900,0.1800,0.1400,50.0000,0.1380
24977,0.6900,0.1800,0.1400,50.0000,0.1380
24978,0.6900,0.1800,0.1400,50.0000,0.1380
24979,0.6900,0.1800,0.1400,50.0000,0.1380
24980,0.0600,0.0100,0.9300,200.0000,0.0120
24981,0.0600,0.0100,0.9300,200.0000,0.0120
24982,0.6900,0.1800,0.1400,50.0000,0.1380
24983,0.6900,0.1800,0.1400,50.0000,0.1380
24984,0.0600,0.0100,0.9300,200.0000,0.0120
24985,0.0600,0.0100,0.9300,200.0000,0.0120
24986,0.6900,0.1800,0.1400,50.0000,0.1380
24987,0.0600,0.0100,0.9300,200.0000,0.0120
24988,0.0600,0.0100,0.9300,200.0000,0.0120
24989,0.0600,0.0100,0.9300,200.0000,0.0120
24990,0.0600,0.0100,0.9300,200.0000,0.0120
24991,0.0600,0.0100,0.9300,200.0000,0.0120
24992,0.0600,0.0100,0.9300,200.0000,0.0120
24993,0.0600,0.0100,0.9300,200.0000,0.0120
24994,0.0600,0.0100,0.9300,200.0000,0.0120
24995,0.0600,0.0100,0.9300,200.0000,0.0120
24996,0.0600,0.0100,0.9300,200.0000,0.0120
24997,0.0600,0.0100,0.9300,200.0000,0.0120
24998,0.0600,0.0100,0.9300,200.0000,0.0120
24999,0.0600,0.0100,0.9300,200.0000,0.0120
25000,0.6900,0.1800,0.1400,50.0000,0.1380
25001,0.6900,0.1800,0.1400,50.0000,0.1380
25002,0.6900,0.1800,0.1400,50.0000,0.1380
25003,0.6900,0.1800,0.1400,50.0000,0.1380
25004,0.6900,0.1800,0.1400,50.0000,0.1380
25005,0.6900,0.1800,0.1400,50.0000,0.1380
25006,0.6900,0.1800,0.1400,50.0000,0.1380
25007,0.0500,0.0010,0.9480,200.0000,0.0100
25008,0.6900,0.1800,0.1400,50.0000,0.1380
25009,0.0500,0.0010,0.9480,200.0000,0.0100
25010,0.6900,0.1800,0.1400,50.0000,0.1380
25011,0.6900,0.1800,0.1400,50.0000,0.1380
25012,0.6900,0.1800,0.1400,50.0000,0.1380
25013,0.6900,0.1800,0.1400,50.0000,0.1380
25014,0.6900,0.1800,0.1400,50.0000,0.1380
25015,0.6900,0.1800,0.1400,50.0000,0.1380
25016,0.0600,0.0100,0.9300,200.0000,0.0120
25017,0.6900,0.1800,0.1400,50.0000,0.1380
25018,0.6900,0.1800,0.1400,50.0000,0.1380
25019,0.0600,0.0100,0.9300,200.0000,0.0120
25020,0.0600,0.0100,0.9300,200.0000,0.0120
25021,0.6900,0.1800,0.1400,50.0000,0.1380
25022,0.0600,0.0100,0.9300,200.0000,0.0120
25023,0.0600,0.0100,0.9300,200.0000,0.0120
25024,0.6900,0.1800,0.1400,50.0000,0.1380
25025,0.0600,0.0100,0.9300,200.0000,0.0120
25026,0.0600,0.0100,0.9300,200.0000,0.0120
25027,0.0600,0.0100,0.9300,200.0000,0.0120
25028,0.0600,0.0100,0.9300,200.0000,0.0120
25029,0.0600,0.0100,0.9300,200.0000,0.0120
25030,0.0600,0.0100,0.9300,200.0000,0.0120
25031,0.0600,0.0100,0.9300,200.0000,0.0120
25032,0.0600,0.0100,0.9300,200.0000,0.0120
25033,0.0600,0.0100,0.9300,200.0000,0.0120
25034,0.0600,0.0100,0.9300,200.0000,0.0120
25035,0.0600,0.0100,0.9300,200.0000,0.0120
25036,0.0600,0.0100,0.9300,200.0000,0.0120
25037,0.0600,0.0100,0.9300,200.0000,0.0120
25038,0.0600,0.0100,0.9300,200.0000,0.0120
25039,0.0600,0.0100,0.9300,200.0000,0.0120
25040,0.0600,0.0100,0.9300,200.0000,0.0120
25041,0.0600,0.0100,0.9300,200.0000,0.0120
25042,0.0600,0.0100,0.9300,200.0000,0.0120
25043,0.0600,0.0100,0.9300,200.0000,0.0120
25044,0.6900,0.1800,0.1400,50.0000,0.1380
25045,0.6900,0.1800,0.1400,50.0000,0.1380
25046,0.6900,0.1800,0.1400,50.0000,0.1380
25047,0.6900,0.1800,0.1400,50.0000,0.1380
25048,0.6900,0.1800,0.1400,50.0000,0.1380
25049,0.6900,0.1800,0.1400,50.0000,0.1380
25050,0.6900,0.1800,0.1400,50.0000,0.1380
25051,0.6900,0.1800,0.1400,50.0000,0.1380
25052,0.0500,0.0010,0.9480,200.0000,0.0100
25053,0.0500,0.0010,0.9480,200.0000,0.0100
25054,0.0600,0.0100,0.9300,200.0000,0.0120
25055,0.0600,0.0100,0.9300,200.0000,0.0120
25056,0.0600,0.0100,0.9300,200.0000,0.0120
25057,0.0600,0.0100,0.9300,200.0000,0.0120
25058,0.0600,0.0100,0.9300,200.0000,0.0120
25059,0.0600,0.0100,0.9300,200.0000,0.0120
25060,0.0600,0.0100,0.9300,200.0000,0.0120
25061,0.0600,0.0100,0.9300,200.0000,0.0120
25062,0.6900,0.1800,0.1400,50.0000,0.1380
25063,0.0600,0.0100,0.9300,200.0000,0.0120
25064,0.0600,0.0100,0.9300,200.0000,0.0120
25065,0.0600,0.0100,0.9300,200.0000,0.0120
25066,0.6900,0.1800,0.1400,50.0000,0.1380
25067,0.0600,0.0100,0.9300,200.0000,0.0120
25068,0.0600,0.0100,0.9300,200.0000,0.0120
25069,0.0600,0.0100,0.9300,200.0000,0.0120
25070,0.0600,0.0100,0.9300,200.0000,0.0120
25071,0.0600,0.0100,0.9300,200.0000,0.0120
25072,0.0600,0.0100,0.9300,200.0000,0.0120
25073,0.0600,0.0100,0.9300,200.0000,0.0120
25074,0.0600,0.0100,0.9300,200.0000,0.0120
25075,0.0600,0.0100,0.9300,200.0000,0.0120
25076,0.0600,0.0100,0.9300,200.0000,0.0120
25077,0.0600,0.0100,0.9300,200.0000,0.0120
25078,0.0600,0.0100,0.9300,200.0000,0.0120
25079,0.0600,0.0100,0.9300,200.0000,0.0120
25080,0.0600,0.0100,0.9300,200.0000,0.0120
25081,0.0600,0.0100,0.9300,200.0000,0.0120
25082,0.0600,0.0100,0.9300,200.0000,0.0120
25083,0.0600,0.0100,0.9300,200.0000,0.0120
25084,0.0600,0.0100,0.9300,200.0000,0.0120
25085,0.0600,0.0100,0.9300,200.0000,0.0120
25086,0.0600,0.0100,0.9300,200.0000,0.0120
25087,0.6900,0.1800,0.1400,50.0000,0.1380
25088,0.6900,0.1800,0.1400,50.0000,0.1380
25089,0.6900,0.1800,0.1400,50.0000,0.1380
25090,0.6900,0.1800,0.1400,50.0000,0.1380
25091,0.6900,0.1800,0.1400,50.0000,0.1380
25092,0.6900,0.1800,0.1400,50.0000,0.1380
25093,0.6900,0.1800,0.1400,50.0000,0.1380
25094,0.6900,0.1800,0.1400,50.0000,0.1380
25095,0.6900,0.1800,0.1400,50.0000,0.1380
25096,0.0500,0.0010,0.9480,200.0000,0.0100
25097,0.0500,0.0010,0.9480,200.0000,0.0100
25098,0.0600,0.0100,0.9300,200.0000,0.0120
25099,0.0600,0.0100,0.9300,200.0000,0.0120
25100,0.0600,0.0100,0.9300,200.0000,0.0120
25101,0.0600,0.0100,0.9300,200.0000,0.0120
25102,0.0600,0.0100,0.9300,200.0000,0.0120
25103,0.0600,0.0100,0.9300,200.0000,0.0120
25104,0.6900,0.1800,0.1400,50.0000,0.1380
25105,0.0600,0.0100,0.9300,200.0000,0.0120
25106,0.6900,0.1800,0.1400,50.0000,0.1380
25107,0.0600,0.0100,0.9300,200.0000,0.0120
25108,0.0600,0.0100,0.9300,200.0000,0.0120
25109,0.0600,0.0100,0.9300,200.0000,0.0120
25110,0.0600,0.0100,0.9300,200.0000,0.0120
25111,0.6900,0.1800,0.1400,50.0000,0.1380
25112,0.0600,0.0100,0.9300,200.0000,0.0120
25113,0.0600,0.0100,0.9300,200.0000,0.0120
25114,0.0600,0.0100,0.9300,200.0000,0.0120
25115,0.0600,0.0100,0.9300,200.0000,0.0120
25116,0.6900,0.1800,0.1400,50.0000,0.1380
25117,0.0600,0.0100,0.9300,200.0000,0.0120
25118,0.0600,0.0100,0.9300,200.0000,0.0120
25119,0.0600,0.0100,0.9300,200.0000,0.0120
25120,0.0600,0.0100,0.9300,200.0000,0.0120
25121,0.0600,0.0100,0.9300,200.0000,0.0120
25122,0.0600,0.0100,0.9300,200.0000,0.0120
25123,0.0600,0.0100,0.9300,200.0000,0.0120
25124,0.0600,0.0100,0.9300,200.0000,0.0120
25125,0.0600,0.0100,0.9300,200.0000,0.0120
25126,0.0600,0.0100,0.9300,200.0000,0.0120
25127,0.0600,0.0100,0.9300,200.0000,0.0120
25128,0.0600,0.0100,0.9300,200.0000,0.0120
25129,0.0600,0.0100,0.9300,200.0000,0.0120
25130,0.0600,0.0100,0.9300,200.0000,0.0120
25131,0.0600,0.0100,0.9300,200.0000,0.0120
25132,0.0600,0.0100,0.9300,200.0000,0.0120
25133,0.6900,0.1800,0.1400,50.0000,0.1380
25134,0.6900,0.1800,0.1400,50.0000,0.1380
25135,0.6900,0.1800,0.1400,50.0000,0.1380
25136,0.6900,0.1800,0.1400,50.0000,0.1380
25137,0.6900,0.1800,0.1400,50.0000,0.1380
25138,0.6900,0.1800,0.1400,50.0000,0.1380
25139,0.6900,0.1800,0.1400,50.0000,0.1380
25140,0.6900,0.1800,0.1400,50.0000,0.1380
25141,0.6900,0.1800,0.1400,50.0000,0.1380
25142,0.6900,0.1800,0.1400,50.0000,0.1380
25143,0.6900,0.1800,0.1400,50.0000,0.1380
25144,0.6900,0.1800,0.1400,50.0000,0.1380
25145,0.0500,0.0010,0.9480,200.0000,0.0100
25146,0.0500,0.0010,0.9480,200.0000,0.0100
25147,0.0500,0.0010,0.9480,200.0000,0.0100
25148,0.0600,0.0100,0.9300,200.0000,0.0120
25149,0.0600,0.0100,0.9300,200.0000,0.0120
25150,0.0600,0.0100,0.9300,200.0000,0.0120
25151,0.0600,0.0100,0.9300,200.0000,0.0120
25152,0.6900,0.1800,0.1400,50.0000,0.1380
25153,0.6900,0.1800,0.1400,50.0000,0.1380
25154,0.0600,0.0100,0.9300,200.0000,0.0120
25155,0.0600,0.0100,0.9300,200.0000,0.0120
25156,0.0600,0.0100,0.9300,200.0000,0.0120
25157,0.6900,0.1800,0.1400,50.0000,0.1380
25158,0.0600,0.0100,0.9300,200.0000,0.0120
25159,0.0600,0.0100,0.9300,200.0000,0.0120
25160,0.0600,0.0100,0.9300,200.0000,0.0120
25161,0.6900,0.1800,0.1400,50.0000,0.1380
25162,0.6900,0.1800,0.1400,50.0000,0.1380
25163,0.0600,0.0100,0.9300,200.0000,0.0120
25164,0.6900,0.1800,0.1400,50.0000,0.1380
25165,0.6900,0.1800,0.1400,50.0000,0.1380
25166,0.6900,0.1800,0.1400,50.0000,0.1380
25167,0.6900,0.1800,0.1400,50.0000,0.1380
25168,0.0600,0.0100,0.9300,200.0000,0.0120
25169,0.0600,0.0100,0.9300,200.0000,0.0120
25170,0.0600,0.0100,0.9300,200.0000,0.0120
25171,0.0600,0.0100,0.9300,200.0000,0.0120
25172,0.0600,0.0100,0.9300,200.0000,0.0120
25173,0.0600,0.0100,0.9300,200.0000,0.0120
25174,0.0600,0.0100,0.9300,200.0000,0.0120
25175,0.0600,0.0100,0.9300,200.0000,0.0120
25176,0.0600,0.0100,0.9300,200.0000,0.0120
25177,0.0600,0.0100,0.9300,200.0000,0.0120
25178,0.0600,0.0100,0.9300,200.0000,0.0120
25179,0.0600,0.0100,0.9300,200.0000,0.0120
25180,0.0600,0.0100,0.9300,200.0000,0.0120
25181,0.6900,0.1800,0.1400,50.0000,0.1380
25182,0.0600,0.0100,0.9300,200.0000,0.0120
25183,0.6900,0.1800,0.1400,50.0000,0.1380
25184,0.6900,0.1800,0.1400,50.0000,0.1380
25185,0.6900,0.1800,0.1400,50.0000,0.1380
25186,0.6900,0.1800,0.1400,50.0000,0.1380
25187,0.6900,0.1800,0.1400,50.0000,0.1380
25188,0.6900,0.1800,0.1400,50.0000,0.1380
25189,0.6900,0.1800,0.1400,50.0000,0.1380
25190,0.6900,0.1800,0.1400,50.0000,0.1380
25191,0.6900,0.1800,0.1400,50.0000,0.1380
25192,0.6900,0.1800,0.1400,50.0000,0.1380
25193,0.6900,0.1800,0.1400,50.0000,0.1380
25194,0.6900,0.1800,0.1400,50.0000,0.1380
25195,0.0500,0.0010,0.9480,200.0000,0.0100
25196,0.0500,0.0010,0.9480,200.0000,0.0100
25197,0.0500,0.0010,0.9480,200.0000,0.0100
25198,0.6900,0.1800,0.1400,50.0000,0.1380
25199,0.0600,0.0100,0.9300,200.0000,0.0120
25200,0.0600,0.0100,0.9300,200.0000,0.0120
25201,0.6900,0.1800,0.1400,50.0000,0.1380
25202,0.6900,0.1800,0.1400,50.0000,0.1380
25203,0.6900,0.1800,0.1400,50.0000,0.1380
25204,0.0600,0.0100,0.9300,200.0000,0.0120
25205,0.6900,0.1800,0.1400,50.0000,0.1380
25206,0.6900,0.1800,0.1400,50.0000,0.1380
25207,0.6900,0.1800,0.1400,50.0000,0.1380
25208,0.6900,0.1800,0.1400,50.0000,0.1380
25209,0.6900,0.1800,0.1400,50.0000,0.1380
25210,0.6900,0.1800,0.1400,50.0000,0.1380
25211,0.6900,0.1800,0.1400,50.0000,0.1380
25212,0.6900,0.1800,0.1400,50.0000,0.1380
25213,0.6900,0.1800,0.1400,50.0000,0.1380
25214,0.6900,0.1800,0.1400,50.0000,0.1380
25215,0.6900,0.1800,0.1400,50.0000,0.1380
25216,0.0600,0.0100,0.9300,200.0000,0.0120
25217,0.0600,0.0100,0.9300,200.0000,0.0120
25218,0.0600,0.0100,0.9300,200.0000,0.0120
25219,0.0600,0.0100,0.9300,200.0000,0.0120
25220,0.0600,0.0100,0.9300,200.0000,0.0120
25221,0.0600,0.0100,0.9300,200.0000,0.0120
25222,0.0600,0.0100,0.9300,200.0000,0.0120
25223,0.0600,0.0100,0.9300,200.0000,0.0120
25224,0.6900,0.1800,0.1400,50.0000,0.1380
25225,0.6900,0.1800,0.1400,50.0000,0.1380
25226,0.6900,0.1800,0.1400,50.0000,0.1380
25227,0.6900,0.1800,0.1400,50.0000,0.1380
25228,0.6900,0.1800,0.1400,50.0000,0.1380
25229,0.6900,0.1800,0.1400,50.0000,0.1380
25230,0.6900,0.1800,0.1400,50.0000,0.1380
25231,0.6900,0.1800,0.1400,50.0000,0.1380
25232,0.6900,0.1800,0.1400,50.0000,0.1380
25233,0.6900,0.1800,0.1400,50.0000,0.1380
25234,0.6900,0.1800,0.1400,50.0000,0.1380
25235,0.6900,0.1800,0.1400,50.0000,0.1380
25236,0.6900,0.1800,0.1400,50.0000,0.1380
25237,0.6900,0.1800,0.1400,50.0000,0.1380
25238,0.0600,0.0100,0.9300,200.0000,0.0120
25239,0.0600,0.0100,0.9300,200.0000,0.0120
25240,0.0600,0.0100,0.9300,200.0000,0.0120
25241,0.6900,0.1800,0.1400,50.0000,0.1380
25242,0.6900,0.1800,0.1400,50.0000,0.1380
25243,0.0600,0.0100,0.9300,200.0000,0.0120
25244,0.6900,0.1800,0.1400,50.0000,0.1380
25245,0.0600,0.0100,0.9300,200.0000,0.0120
25246,0.6900,0.1800,0.1400,50.0000,0.1380
25247,0.0600,0.0100,0.9300,200.0000,0.0120
25248,0.0600,0.0100,0.9300,200.0000,0.0120
25249,0.0600,0.0100,0.9300,200.0000,0.0120
25250,0.0600,0.0100,0.9300,200.0000,0.0120
25251,0.6900,0.1800,0.1400,50.0000,0.1380
25252,0.6900,0.1800,0.1400,50.0000,0.1380
25253,0.6900,0.1800,0.1400,50.0000,0.1380
25254,0.6900,0.1800,0.1400,50.0000,0.1380
25255,0.6900,0.1800,0.1400,50.0000,0.1380
25256,0.0600,0.0100,0.9300,200.0000,0.0120
25257,0.0600,0.0100,0.9300,200.0000,0.0120
25258,0.6900,0.1800,0.1400,50.0000,0.1380
25259,0.6900,0.1800,0.1400,50.0000,0.1380
25260,0.6900,0.1800,0.1400,50.0000,0.1380
25261,0.0600,0.0100,0.9300,200.0000,0.0120
25262,0.6900,0.1800,0.1400,50.0000,0.1380
25263,0.6900,0.1800,0.1400,50.0000,0.1380
25264,0.6900,0.1800,0.1400,50.0000,0.1380
25265,0.6900,0.1800,0.1400,50.0000,0.1380
25266,0.6900,0.1800,0.1400,50.0000,0.1380
25267,0.6900,0.1800,0.1400,50.0000,0.1380
25268,0.6900,0.1800,0.1400,50.0000,0.1380
25269,0.6900,0.1800,0.1400,50.0000,0.1380
25270,0.6900,0.1800,0.1400,50.0000,0.1380
25271,0.6900,0.1800,0.1400,50.0000,0.1380
25272,0.0600,0.0100,0.9300,200.0000,0.0120
25273,0.0600,0.0100,0.9300,200.0000,0.0120
25274,0.0600,0.0100,0.9300,200.0000,0.0120
25275,0.6900,0.1800,0.1400,50.0000,0.1380
25276,0.6900,0.1800,0.1400,50.0000,0.1380
25277,0.6900,0.1800,0.1400,50.0000,0.1380
25278,0.0600,0.0100,0.9300,200.0000,0.0120
25279,0.0600,0.0100,0.9300,200.0000,0.0120
25280,0.0600,0.0100,0.9300,200.0000,0.0120
25281,0.0600,0.0100,0.9300,200.0000,0.0120
25282,0.0600,0.0100,0.9300,200.0000,0.0120
25283,0.0600,0.0100,0.9300,200.0000,0.0120
25284,0.0600,0.0100,0.9300,200.0000,0.0120
25285,0.0600,0.0100,0.9300,200.0000,0.0120
25286,0.0600,0.0100,0.9300,200.0000,0.0120
